latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
31.76532,46.06435,307.9,1.07,1.03,2025-03-13,0637,T,52,6.1NRT,294.56,6.19,D
31.40216,48.64714,313.28,1.02,1.01,2025-03-13,0637,T,49,6.1NRT,299.85,7.32,D
31.4006,48.65751,310.44,1.02,1.01,2025-03-13,0637,T,31,6.1NRT,299.32,5.19,D
31.30211,49.12346,311.39,1.04,1.02,2025-03-13,0637,T,64,6.1NRT,300.1,4.68,D
31.27848,48.73337,329.2,1.02,1.01,2025-03-13,0637,T,84,6.1NRT,301.14,21.97,D
31.26963,48.73158,312.47,1.02,1.01,2025-03-13,0637,T,62,6.1NRT,300.75,5.3,D
30.98208,50.42353,303.43,1.16,1.07,2025-03-13,0637,T,31,6.1NRT,290.94,3.6,D
31.20787,48.95613,316.16,1.03,1.02,2025-03-13,0637,T,71,6.1NRT,302.41,7.17,D
31.13375,49.313,310.78,1.06,1.03,2025-03-13,0637,T,62,6.1NRT,298.9,3.78,D
31.13206,49.32373,322.29,1.06,1.03,2025-03-13,0637,T,78,6.1NRT,300.07,14.77,D
31.26981,48.11034,333.6,1,1,2025-03-13,0637,T,87,6.1NRT,301.31,27.1,D
31.26831,48.12057,344.03,1,1,2025-03-13,0637,T,93,6.1NRT,301.26,44.15,D
31.48672,46.15297,309.27,1.06,1.03,2025-03-13,0637,T,57,6.1NRT,296.13,6.98,D
30.98794,49.5937,312.24,1.08,1.04,2025-03-13,0637,T,65,6.1NRT,300.47,5.69,D
30.98007,49.525,319.41,1.07,1.03,2025-03-13,0637,T,75,6.1NRT,300.53,12.75,D
31.18092,48.08655,315.76,1,1,2025-03-13,0637,T,69,6.1NRT,300.32,7.74,D
30.75223,50.74554,304.09,1.21,1.1,2025-03-13,0637,T,47,6.1NRT,291.49,4.42,D
30.89946,49.67776,331.01,1.09,1.04,2025-03-13,0637,T,86,6.1NRT,301.8,26.96,D
30.89211,49.61348,311.26,1.08,1.04,2025-03-13,0637,T,64,6.1NRT,299.19,4.61,D
31.08663,47.78973,343.38,1,1,2025-03-13,0637,T,92,6.1NRT,301.2,43.5,D
30.92668,48.85869,312.89,1.03,1.01,2025-03-13,0637,T,63,6.1NRT,299.53,5.67,D
31.08112,47.62515,330,1,1,2025-03-13,0637,T,84,6.1NRT,302.26,20.47,D
31.06504,47.61164,314.81,1,1,2025-03-13,0637,T,67,6.1NRT,301.48,5.35,D
31.06358,47.62183,324.02,1,1,2025-03-13,0637,T,79,6.1NRT,300.56,14.09,D
30.71903,49.82193,328.34,1.11,1.05,2025-03-13,0637,T,84,6.1NRT,302.45,23.81,D
30.70903,49.53996,314.88,1.08,1.04,2025-03-13,0637,T,70,6.1NRT,298.9,8.59,D
31.02817,47.28456,378.09,1,1,2025-03-13,0637,T,100,6.1NRT,307.64,139.32,D
31.02673,47.29478,318.01,1,1,2025-03-13,0637,T,73,6.1NRT,300.76,8.16,D
30.56598,50.01628,315.45,1.13,1.06,2025-03-13,0637,T,72,6.1NRT,299.81,9.82,D
30.48844,50.48194,311.22,1.19,1.08,2025-03-13,0637,T,41,6.1NRT,296.54,6.3,D
30.57152,49.92435,311.25,1.12,1.06,2025-03-13,0637,T,49,6.1NRT,299.69,6.6,D
30.36185,51.16091,303.68,1.29,1.13,2025-03-13,0637,T,51,6.1NRT,290.16,4.81,D
30.47357,50.48461,307.12,1.19,1.09,2025-03-13,0637,T,21,6.1NRT,295.49,4.84,D
30.36177,51.15442,302.84,1.29,1.13,2025-03-13,0637,T,36,6.1NRT,290.43,4.36,D
30.86321,47.91611,328.1,1,1,2025-03-13,0637,T,83,6.1NRT,299.75,19.98,D
30.86173,47.92628,348.73,1,1,2025-03-13,0637,T,95,6.1NRT,300.92,53.41,D
30.39254,50.61631,309.78,1.21,1.09,2025-03-13,0637,T,64,6.1NRT,296.9,6.82,D
30.75625,48.27304,313.19,1.01,1,2025-03-13,0637,T,56,6.1NRT,300.17,5.19,D
30.75472,48.28328,346.08,1.01,1,2025-03-13,0637,T,94,6.1NRT,301.69,48.55,D
30.88515,47.32486,314.75,1,1,2025-03-13,0637,T,67,6.1NRT,302.38,5.03,D
30.88371,47.33505,342.95,1,1,2025-03-13,0637,T,92,6.1NRT,304.51,40.3,D
30.74591,48.28155,315.26,1.01,1,2025-03-13,0637,T,69,6.1NRT,299.92,7.08,D
30.82821,47.3292,321.27,1,1,2025-03-13,0637,T,77,6.1NRT,303.1,10.49,D
30.75392,47.65956,313.77,1,1,2025-03-13,0637,T,51,6.1NRT,297.98,6.19,D
30.75245,47.66971,327.6,1,1,2025-03-13,0637,T,72,6.1NRT,298.41,19.93,D
30.39037,49.85479,317.97,1.12,1.05,2025-03-13,0637,T,74,6.1NRT,299.93,11.66,D
30.38858,49.86595,326.84,1.12,1.06,2025-03-13,0637,T,83,6.1NRT,301.27,22.6,D
30.76269,47.33134,317.34,1,1,2025-03-13,0637,T,72,6.1NRT,303.73,7.29,D
30.69099,47.32845,314.29,1,1,2025-03-13,0637,T,62,6.1NRT,301.88,5.88,D
30.57134,47.76855,309.73,1,1,2025-03-13,0637,T,0,6.1NRT,297.14,4.38,D
30.15637,50.42227,323.84,1.19,1.09,2025-03-13,0637,T,81,6.1NRT,298.63,21.96,D
30.60772,47.32771,323.59,1,1,2025-03-13,0637,T,79,6.1NRT,302.47,14.25,D
30.55974,47.33315,317.7,1,1,2025-03-13,0637,T,71,6.1NRT,301.08,7.7,D
30.55829,47.34329,323.41,1,1,2025-03-13,0637,T,78,6.1NRT,301.55,13.47,D
30.55685,47.35343,314.28,1,1,2025-03-13,0637,T,62,6.1NRT,301.32,4.92,D
30.52051,47.60669,318.14,1,1,2025-03-13,0637,T,71,6.1NRT,300.64,8.56,D
30.51904,47.61681,321.38,1,1,2025-03-13,0637,T,75,6.1NRT,301.05,11.64,D
30.03688,50.64013,319.62,1.23,1.1,2025-03-13,0637,T,78,6.1NRT,298.96,17.4,D
30.56498,47.1048,337.27,1,1,2025-03-13,0637,T,89,6.1NRT,302.45,32.33,D
30.47362,47.74346,311.16,1,1,2025-03-13,0637,T,52,6.1NRT,299.61,4.17,D
29.85346,51.58331,303.68,1.39,1.17,2025-03-13,0637,T,50,6.1NRT,290.61,5.79,D
30.49689,47.31551,318.35,1,1,2025-03-13,0637,T,71,6.1NRT,301.16,9.18,D
30.49544,47.32564,313.81,1,1,2025-03-13,0637,T,62,6.1NRT,300.72,5.25,D
30.35532,47.34514,318.84,1,1,2025-03-13,0637,T,71,6.1NRT,300.54,9.36,D
30.27939,47.74612,332.57,1,1,2025-03-13,0637,T,85,6.1NRT,302.09,24.69,D
30.27504,47.71412,314.95,1,1,2025-03-13,0637,T,20,6.1NRT,300.53,5.81,D
30.27357,47.72423,315.67,1,1,2025-03-13,0637,T,57,6.1NRT,300.59,6.58,D
30.27061,47.74445,364.27,1,1,2025-03-13,0637,T,100,6.1NRT,303.17,91.05,D
30.35238,46.83861,326.59,1.01,1,2025-03-13,0637,T,80,6.1NRT,301.33,18.35,D
30.20801,47.3986,314.35,1,1,2025-03-13,0637,T,55,6.1NRT,300.29,5.55,D
30.20068,47.38687,315.46,1,1,2025-03-13,0637,T,57,6.1NRT,300.07,6.34,D
28.98875,51.0357,306.19,1.34,1.15,2025-03-13,0640,T,56,6.1NRT,293.51,3.44,D
28.49198,49.70816,322.74,1.16,1.07,2025-03-13,0640,T,76,6.1NRT,290.68,24.65,D
28.49008,49.71964,331.87,1.16,1.07,2025-03-13,0640,T,84,6.1NRT,290.81,38.35,D
28.57968,47.92263,311.86,1.02,1.01,2025-03-13,0640,T,58,6.1NRT,297.63,5.23,D
27.01868,49.58134,320.76,1.2,1.09,2025-03-13,0640,T,71,6.1NRT,302.92,13.84,D
25.90553,51.55676,312.84,1.65,1.26,2025-03-13,0640,T,28,6.1NRT,298.35,10.53,D
26.14443,49.93239,316.71,1.29,1.13,2025-03-13,0640,T,63,6.1NRT,301.43,9.49,D
13.35295,24.94285,325.39,2.08,1.4,2025-03-13,0822,T,66,6.1NRT,310.18,26.13,D
12.42101,19.72946,324.34,1.03,1.02,2025-03-13,0822,T,39,6.1NRT,313.13,5.95,D
11.16763,26.6765,323.47,3.14,1.68,2025-03-13,0822,T,60,6.1NRT,308.64,34.12,D
11.979,19.59478,331.1,1.03,1.01,2025-03-13,0822,T,73,6.1NRT,316.29,14.27,D
11.97764,19.60396,327.1,1.03,1.01,2025-03-13,0822,T,49,6.1NRT,314.69,9.74,D
12.39103,13.98845,336.18,1.62,1.25,2025-03-13,0822,T,82,6.1NRT,310.49,48.23,D
10.8604,24.23808,322.49,2.04,1.39,2025-03-13,0822,T,56,6.1NRT,307.42,19.21,D
11.78503,17.68101,334.77,1.02,1.01,2025-03-13,0822,T,78,6.1NRT,317.11,15.39,D
11.3993,20.19685,345.49,1.09,1.04,2025-03-13,0822,T,90,6.1NRT,314.7,42.26,D
11.39784,20.20652,330.42,1.09,1.04,2025-03-13,0822,T,72,6.1NRT,312.37,14.91,D
10.50538,25.71655,327.16,2.71,1.58,2025-03-13,0822,T,70,6.1NRT,308.23,52.84,D
11.39017,20.19547,336.29,1.09,1.04,2025-03-13,0822,T,81,6.1NRT,313.3,23.9,D
10.51313,25.71241,325.06,2.71,1.58,2025-03-13,0822,T,58,6.1NRT,308.04,41.64,D
10.96455,22.21375,330.74,1.43,1.18,2025-03-13,0822,T,74,6.1NRT,310.71,24.57,D
11.91831,14.09919,332.79,1.57,1.23,2025-03-13,0822,T,78,6.1NRT,312.89,32.74,D
-0.42667,20.09054,309.86,1.51,1.21,2025-03-13,0824,T,27,6.1NRT,295.47,7.15,D
10.92169,20.48608,339.14,1.13,1.06,2025-03-13,0822,T,85,6.1NRT,314.67,30.01,D
10.48222,22.86988,322.78,1.62,1.25,2025-03-13,0822,T,52,6.1NRT,307.85,12.76,D
