latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-22.86162,18.81603,301.26,0.64,0.72,2025-03-13,0048,N21,nominal,2.0NRT,285.06,0.52,N
-22.76653,16.92516,297.15,0.48,0.65,2025-03-13,0048,N21,nominal,2.0NRT,264.12,0.53,N
-23.44506,14.8787,325.55,0.36,0.57,2025-03-13,0048,N21,nominal,2.0NRT,287.11,0.04,N
-32.17885,19.0136,304.21,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,291.11,5.71,N
-32.17926,19.0275,299.14,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,288.54,1.77,N
-32.17985,19.04764,308.52,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,291.24,1.54,N
-32.18594,19.00882,328.61,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,292.92,5.71,N
-32.19316,19.0084,324.44,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.85,5.39,N
-32.20046,19.01031,319.98,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,292.55,5.39,N
-32.21518,19.01799,306.49,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.01,2.86,N
-32.17389,19.02699,311.85,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,290.51,3.22,N
-32.18062,19.00619,306.07,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,291.46,2.89,N
-32.18076,19.01169,310.88,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,291.52,2.89,N
-32.18091,19.01768,301.71,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,290.84,1.7,N
-32.18788,19.00712,304.87,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,291.86,2.89,N
-32.18803,19.01286,311.27,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,292.26,2.89,N
-32.1951,19.00653,319.97,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.23,5.61,N
-32.20241,19.00953,323.6,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,292.73,5.61,N
-32.23194,19.03119,319.69,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,294.16,5.21,N
-32.26193,19.06714,304.45,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,292.78,3.05,N
-32.2639,19.13857,312.52,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,290.8,3.51,N
-32.26927,19.06991,308.31,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.28,3.9,N
-32.2765,19.06891,316.26,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.67,3.9,N
-32.28397,19.0759,330.09,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.65,8.33,N
-32.2838,19.06999,317.55,0.78,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.15,10.37,N
-32.29129,19.07769,332.7,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.86,8.33,N
-32.29142,19.08211,313.52,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.29,8.33,N
-32.2924,19.11553,313.13,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,289.55,4.61,N
-32.29303,19.13765,305.68,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,290.86,5.7,N
-32.29991,19.12353,306.18,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,289.37,1.31,N
-32.26325,19.06793,308.6,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,292.8,4.34,N
-32.26458,19.12709,303.11,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,290.71,2.56,N
-32.26484,19.13947,311.24,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,290.93,2.56,N
-32.27057,19.07059,305.92,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.22,3.37,N
-32.27781,19.06911,318.61,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.6,3.37,N
-32.28524,19.0768,350.7,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,295.37,11.87,N
-32.28511,19.07112,314.66,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.11,11.87,N
-32.28537,19.08166,314.14,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,293.33,10.56,N
-32.29348,19.11601,312,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,289.11,3.18,N
-32.29372,19.12675,300.85,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,290.12,3.18,N
-32.29397,19.13767,305.52,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,290.37,4.82,N
-32.30095,19.12396,304.38,0.79,0.78,2025-03-13,0052,N21,nominal,2.0NRT,289.41,1.23,N
-4.85919,12.01882,329.74,0.43,0.38,2025-03-13,0043,N21,nominal,2.0NRT,272.25,3.72,N
-4.86268,12.01827,296.86,0.43,0.38,2025-03-13,0043,N21,nominal,2.0NRT,271.43,0.96,N
-4.86327,12.02213,311.87,0.43,0.38,2025-03-13,0043,N21,nominal,2.0NRT,270.8,1.74,N
-4.86386,12.02602,319.4,0.43,0.38,2025-03-13,0043,N21,nominal,2.0NRT,269.92,1.74,N
-4.88968,11.91559,295.51,0.43,0.38,2025-03-13,0043,N21,nominal,2.0NRT,264.19,0.83,N
-4.93196,12.0885,321.12,0.44,0.38,2025-03-13,0043,N21,nominal,2.0NRT,263.82,6.21,N
-4.93255,12.09243,305.24,0.44,0.38,2025-03-13,0043,N21,nominal,2.0NRT,257.96,2.77,N
-4.93546,12.08797,334.5,0.44,0.38,2025-03-13,0043,N21,nominal,2.0NRT,263.97,6.21,N
-4.93606,12.09191,316.01,0.44,0.38,2025-03-13,0043,N21,nominal,2.0NRT,259.4,2.77,N
-6.16183,11.27201,312.38,0.42,0.37,2025-03-13,0043,N21,nominal,2.0NRT,286.08,1.65,N
-6.14261,11.03232,334.9,0.41,0.37,2025-03-13,0043,N21,nominal,2.0NRT,291.11,9.47,N
-7.26061,18.23193,308.36,0.38,0.59,2025-03-13,0043,N21,nominal,2.0NRT,284.79,1.32,N
-6.42357,12.30795,310.16,0.46,0.39,2025-03-13,0043,N21,nominal,2.0NRT,292.7,0.82,N
-6.32052,11.27914,314,0.42,0.38,2025-03-13,0043,N21,nominal,2.0NRT,282.42,2.14,N
-6.85581,12.3944,314.05,0.47,0.4,2025-03-13,0043,N21,nominal,2.0NRT,290.91,3.21,N
-6.85881,12.38962,314.41,0.47,0.4,2025-03-13,0043,N21,nominal,2.0NRT,290.6,3.57,N
-7.09737,12.33489,309.86,0.47,0.4,2025-03-13,0043,N21,nominal,2.0NRT,285.93,1.38,N
-7.12064,12.36605,312.95,0.47,0.4,2025-03-13,0043,N21,nominal,2.0NRT,289.73,1.91,N
-7.12834,12.34321,313.76,0.47,0.4,2025-03-13,0043,N21,nominal,2.0NRT,291.65,2.53,N
-7.12898,12.34744,309.59,0.47,0.4,2025-03-13,0043,N21,nominal,2.0NRT,291.26,2.34,N
-7.12943,12.34502,317.53,0.47,0.4,2025-03-13,0043,N21,nominal,2.0NRT,291.85,2.39,N
-7.84605,12.11252,330.16,0.47,0.39,2025-03-13,0043,N21,nominal,2.0NRT,288.43,7.1,N
-21.06429,46.43992,344.55,0.36,0.57,2025-03-13,0956,N21,nominal,2.0NRT,293.17,8.24,D
-21.06471,46.44264,333.9,0.36,0.57,2025-03-13,0956,N21,nominal,2.0NRT,291.59,4.13,D
-21.06506,46.43925,337.6,0.36,0.57,2025-03-13,0956,N21,nominal,2.0NRT,292.85,4.13,D
-18.73017,49.10831,331.84,0.45,0.47,2025-03-13,0956,N21,nominal,2.0NRT,288.53,1.91,D
-16.45686,48.50396,343.44,0.46,0.47,2025-03-13,0956,N21,nominal,2.0NRT,292.51,6.89,D
-16.4525,48.50357,338.67,0.46,0.47,2025-03-13,0956,N21,nominal,2.0NRT,293.48,6.89,D
-16.3036,46.45415,331.84,0.63,0.54,2025-03-13,0956,N21,nominal,2.0NRT,291.34,4.56,D
-16.05783,48.43205,334.16,0.46,0.47,2025-03-13,0956,N21,nominal,2.0NRT,295.56,2.86,D
-15.72818,46.10571,329.26,0.32,0.55,2025-03-13,0956,N21,nominal,2.0NRT,290.19,1.86,D
-15.4291,47.76395,339.5,0.5,0.49,2025-03-13,0956,N21,nominal,2.0NRT,295.15,9.44,D
-15.4156,47.76229,337.61,0.5,0.49,2025-03-13,0956,N21,nominal,2.0NRT,295.22,6.01,D
