latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-42.80331,172.59001,328.17,0.6,0.7,2025-03-13,0122,N21,nominal,2.0NRT,293.01,3.91,D
-46.14727,168.17952,342.3,0.42,0.38,2025-03-13,0302,N21,nominal,2.0NRT,294.58,6.47,D
-43.60112,171.56467,338.2,0.41,0.45,2025-03-13,0302,N21,nominal,2.0NRT,291.12,4.54,D
-38.45753,176.72343,328.46,0.49,0.65,2025-03-13,0302,N21,nominal,2.0NRT,288.88,3.56,D
-39.00641,174.31454,326.06,0.36,0.57,2025-03-13,0304,N21,low,2.0NRT,297.42,2.23,D
-35.22754,149.12698,332.47,0.42,0.61,2025-03-13,0304,N21,nominal,2.0NRT,298.45,4.44,D
-34.83052,148.38327,350.72,0.46,0.64,2025-03-13,0306,N21,nominal,2.0NRT,301.42,9.03,D
-34.83081,148.37784,354.92,0.46,0.64,2025-03-13,0306,N21,nominal,2.0NRT,302.52,10.15,D
-34.82461,148.38268,333.55,0.46,0.64,2025-03-13,0306,N21,nominal,2.0NRT,299.71,9.03,D
-34.82489,148.3773,348.8,0.46,0.64,2025-03-13,0306,N21,nominal,2.0NRT,300.34,10.15,D
-34.46037,150.88593,331.47,0.33,0.55,2025-03-13,0306,N21,nominal,2.0NRT,299.23,2.7,D
-34.46064,150.88229,326.8,0.33,0.55,2025-03-13,0306,N21,low,2.0NRT,298.61,2.7,D
-34.45576,150.87819,328.46,0.33,0.55,2025-03-13,0306,N21,low,2.0NRT,299.55,2.46,D
-34.50198,148.53822,367,0.45,0.63,2025-03-13,0306,N21,high,2.0NRT,300.69,23.92,D
-34.42861,148.5948,338.53,0.45,0.63,2025-03-13,0306,N21,nominal,2.0NRT,299.02,6.29,D
-34.18139,148.20427,367,0.47,0.64,2025-03-13,0306,N21,high,2.0NRT,302.25,20.86,D
-34.00321,147.8192,344.58,0.49,0.65,2025-03-13,0306,N21,nominal,2.0NRT,298.53,5.2,D
-33.76887,150.84882,327.24,0.33,0.55,2025-03-13,0306,N21,low,2.0NRT,301.56,1.57,D
-33.56233,146.58667,330.17,0.57,0.69,2025-03-13,0306,N21,nominal,2.0NRT,298.37,7.08,D
-33.5626,146.58034,340.61,0.57,0.69,2025-03-13,0306,N21,nominal,2.0NRT,297.22,4.9,D
-33.55613,146.58006,334.83,0.57,0.69,2025-03-13,0306,N21,nominal,2.0NRT,295.27,5.1,D
-33.41975,148.17291,341.1,0.46,0.64,2025-03-13,0306,N21,nominal,2.0NRT,301.11,6.42,D
-33.41611,148.17436,354.87,0.46,0.64,2025-03-13,0306,N21,nominal,2.0NRT,302.24,9.57,D
-33.17199,146.43098,330.67,0.58,0.7,2025-03-13,0306,N21,nominal,2.0NRT,300.44,7.39,D
-33.17167,146.43391,340.32,0.58,0.7,2025-03-13,0306,N21,nominal,2.0NRT,299.03,5.56,D
-32.85114,147.08145,347.86,0.53,0.67,2025-03-13,0306,N21,nominal,2.0NRT,296.67,4.96,D
-32.84462,147.08687,367,0.53,0.67,2025-03-13,0306,N21,high,2.0NRT,298.95,28.06,D
-32.84488,147.08109,350.53,0.53,0.67,2025-03-13,0306,N21,nominal,2.0NRT,300.51,28.06,D
-32.85363,147.07854,331.72,0.53,0.67,2025-03-13,0306,N21,nominal,2.0NRT,296.3,11.09,D
-32.84707,147.08394,367,0.53,0.67,2025-03-13,0306,N21,high,2.0NRT,300.73,45.66,D
-32.84618,147.10133,330.44,0.53,0.67,2025-03-13,0306,N21,nominal,2.0NRT,300.44,7.74,D
-32.84736,147.07819,340.03,0.53,0.67,2025-03-13,0306,N21,nominal,2.0NRT,297.43,11.09,D
-32.4264,147.93053,367,0.47,0.64,2025-03-13,0306,N21,high,2.0NRT,303.68,40.54,D
-32.42667,147.92548,336.72,0.47,0.64,2025-03-13,0306,N21,nominal,2.0NRT,300.66,23.43,D
