latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
22.90897,5.95287,327.16,0.43,0.38,2025-03-13,0124,N20,nominal,2.0NRT,282.78,3.24,N
16.7753,4.67352,308.96,0.44,0.39,2025-03-13,0126,N20,nominal,2.0NRT,291.6,1.52,N
16.77111,4.67696,313.59,0.44,0.39,2025-03-13,0126,N20,nominal,2.0NRT,293.57,3.03,N
16.76691,4.68041,309.8,0.44,0.39,2025-03-13,0126,N20,nominal,2.0NRT,293.12,1.5,N
16.7634,4.67976,309.57,0.44,0.39,2025-03-13,0126,N20,nominal,2.0NRT,293.48,1.5,N
16.63985,4.55397,310.93,0.44,0.38,2025-03-13,0126,N20,nominal,2.0NRT,295.65,2.03,N
16.63915,4.55803,314.74,0.44,0.38,2025-03-13,0126,N20,nominal,2.0NRT,296.63,2.03,N
16.63567,4.55739,318.7,0.44,0.38,2025-03-13,0126,N20,nominal,2.0NRT,297.07,4.02,N
16.63218,4.55675,332.54,0.44,0.38,2025-03-13,0126,N20,nominal,2.0NRT,298.13,4.02,N
37.43912,15.03218,335.42,0.45,0.47,2025-03-13,0120,N20,nominal,2.0NRT,284.62,2.98,N
37.44024,15.02725,304.78,0.45,0.47,2025-03-13,0120,N20,nominal,2.0NRT,281.31,2.98,N
16.62869,4.55611,331.96,0.44,0.38,2025-03-13,0126,N20,nominal,2.0NRT,297.13,5.26,N
36.5009,10.02695,296.47,0.43,0.38,2025-03-13,0120,N20,nominal,2.0NRT,278.64,0.58,N
14.64886,9.33788,303.21,0.6,0.53,2025-03-13,0126,N20,nominal,2.0NRT,289.62,1.02,N
36.87978,6.93778,295.31,0.38,0.36,2025-03-13,0120,N20,nominal,2.0NRT,283.68,0.5,N
14.64875,9.34117,303.37,0.6,0.53,2025-03-13,0126,N20,nominal,2.0NRT,289.6,0.63,N
36.87912,6.94204,300.19,0.38,0.36,2025-03-13,0120,N20,nominal,2.0NRT,283.96,0.5,N
12.39935,13.98971,300.81,0.67,0.74,2025-03-13,0126,N20,nominal,2.0NRT,287.62,0.57,N
36.86925,6.9839,332.35,0.38,0.36,2025-03-13,0120,N20,nominal,2.0NRT,283.9,1.42,N
12.39399,13.98224,297.83,0.67,0.74,2025-03-13,0126,N20,nominal,2.0NRT,287.57,1.79,N
36.86663,6.97884,298.42,0.38,0.36,2025-03-13,0120,N20,nominal,2.0NRT,286.58,1.42,N
12.3927,13.98828,315.46,0.67,0.74,2025-03-13,0126,N20,nominal,2.0NRT,288.98,1.79,N
36.74849,6.25457,327.94,0.39,0.36,2025-03-13,0120,N20,nominal,2.0NRT,286.93,3.66,N
36.74519,6.25382,297.29,0.39,0.36,2025-03-13,0120,N20,nominal,2.0NRT,283.29,3.66,N
12.39639,13.98674,300.76,0.68,0.74,2025-03-13,0126,N20,nominal,2.0NRT,287.51,1.32,N
36.74253,6.24875,295.4,0.39,0.36,2025-03-13,0120,N20,nominal,2.0NRT,283.69,0.43,N
12.39514,13.99279,301.16,0.68,0.74,2025-03-13,0126,N20,nominal,2.0NRT,287.47,1.32,N
36.08305,9.15339,306.32,0.41,0.37,2025-03-13,0120,N20,nominal,2.0NRT,275.99,0.98,N
12.38974,13.98529,310.12,0.68,0.74,2025-03-13,0126,N20,nominal,2.0NRT,288.1,1.32,N
36.4305,6.6244,299.48,0.39,0.36,2025-03-13,0120,N20,nominal,2.0NRT,271.99,0.96,N
12.28615,14.38069,300.27,0.72,0.76,2025-03-13,0126,N20,nominal,2.0NRT,287.86,1.14,N
36.74938,3.08364,311.21,0.47,0.4,2025-03-13,0120,N20,nominal,2.0NRT,284.77,0.99,N
14.85381,-4.47022,308.56,0.44,0.46,2025-03-13,0128,N20,nominal,2.0NRT,291.15,3.15,N
35.23183,8.17165,313.11,0.39,0.37,2025-03-13,0122,N20,nominal,2.0NRT,277.86,1.69,N
34.93764,8.52736,296.56,0.4,0.37,2025-03-13,0122,N20,nominal,2.0NRT,280.49,0.64,N
14.59335,-4.84804,311.83,0.46,0.47,2025-03-13,0128,N20,nominal,2.0NRT,288.45,1.07,N
32.20035,20.13266,303.32,0.58,0.69,2025-03-13,0122,N20,nominal,2.0NRT,289.02,0.66,N
13.05864,5.17305,306.79,0.52,0.41,2025-03-13,0128,N20,nominal,2.0NRT,296.08,2.43,N
33.92358,12.6801,299.24,0.4,0.45,2025-03-13,0122,N20,nominal,2.0NRT,288.13,1.5,N
14.46225,-4.41211,313.06,0.43,0.46,2025-03-13,0128,N20,nominal,2.0NRT,287.27,2.07,N
33.91959,12.67889,332.19,0.4,0.45,2025-03-13,0122,N20,nominal,2.0NRT,288.84,1.5,N
33.89248,12.60419,333.42,0.4,0.44,2025-03-13,0122,N20,nominal,2.0NRT,289.38,2.05,N
14.4586,-4.41666,313.3,0.43,0.46,2025-03-13,0128,N20,nominal,2.0NRT,288.3,3.44,N
32.00771,20.13223,299.68,0.58,0.7,2025-03-13,0122,N20,nominal,2.0NRT,288.84,1.01,N
35.81833,-0.27094,298.16,0.44,0.46,2025-03-13,0122,N20,nominal,2.0NRT,276.17,2.84,N
14.45494,-4.4212,333.48,0.43,0.46,2025-03-13,0128,N20,nominal,2.0NRT,289.92,5.16,N
33.86255,12.05665,317.11,0.57,0.43,2025-03-13,0122,N20,nominal,2.0NRT,288.58,1.13,N
14.45547,-4.42515,310.11,0.43,0.46,2025-03-13,0128,N20,nominal,2.0NRT,289.62,2.05,N
33.85868,12.05551,307.48,0.57,0.43,2025-03-13,0122,N20,nominal,2.0NRT,288.38,1.22,N
14.45129,-4.42574,312.99,0.43,0.46,2025-03-13,0128,N20,nominal,2.0NRT,289.45,2.05,N
34.57005,7.24009,309.01,0.39,0.36,2025-03-13,0122,N20,nominal,2.0NRT,281.63,0.98,N
33.87383,9.99115,296.79,0.46,0.39,2025-03-13,0122,N20,nominal,2.0NRT,283.29,0.5,N
14.44642,-4.78209,299.9,0.45,0.47,2025-03-13,0128,N20,nominal,2.0NRT,289.36,0.72,N
32.6234,14.32996,314.03,0.53,0.5,2025-03-13,0122,N20,nominal,2.0NRT,288.45,2.81,N
14.39298,-4.53552,305.62,0.43,0.46,2025-03-13,0128,N20,nominal,2.0NRT,288.42,0.67,N
32.63352,14.22178,297.24,0.52,0.5,2025-03-13,0122,N20,nominal,2.0NRT,286.88,0.79,N
14.39742,-4.6712,302.65,0.44,0.46,2025-03-13,0128,N20,nominal,2.0NRT,289.05,0.72,N
32.33197,15.24126,296.88,0.6,0.53,2025-03-13,0122,N20,nominal,2.0NRT,285.61,0.93,N
14.39409,-4.67332,317.4,0.44,0.46,2025-03-13,0128,N20,nominal,2.0NRT,289.18,2.18,N
32.33049,15.24745,302.66,0.6,0.53,2025-03-13,0122,N20,nominal,2.0NRT,286.21,1.59,N
14.32453,-5.22852,309.29,0.48,0.48,2025-03-13,0128,N20,nominal,2.0NRT,293.39,1.17,N
32.3321,15.24722,305.95,0.6,0.53,2025-03-13,0122,N20,nominal,2.0NRT,286.81,1.97,N
14.32395,-5.22408,312.16,0.48,0.48,2025-03-13,0128,N20,nominal,2.0NRT,293.25,1.17,N
