latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
41.47448,-87.546196,023,031,6137,5038,2025-03-13,1634,L8,high,D
41.479616,-87.54588,023,031,6138,5019,2025-03-13,1634,L8,high,D
41.479346,-87.545877,023,031,6138,5020,2025-03-13,1634,L8,high,D
41.479075,-87.545875,023,031,6138,5021,2025-03-13,1634,L8,high,D
41.478805,-87.545873,023,031,6138,5022,2025-03-13,1634,L8,high,D
41.478535,-87.545871,023,031,6138,5023,2025-03-13,1634,L8,low,D
41.474752,-87.545839,023,031,6138,5037,2025-03-13,1634,L8,medium,D
41.474482,-87.545837,023,031,6138,5038,2025-03-13,1634,L8,high,D
41.479347,-87.545518,023,031,6139,5020,2025-03-13,1634,L8,high,D
41.479077,-87.545516,023,031,6139,5021,2025-03-13,1634,L8,high,D
41.478807,-87.545514,023,031,6139,5022,2025-03-13,1634,L8,high,D
41.479079,-87.545157,023,031,6140,5021,2025-03-13,1634,L8,medium,D
41.478809,-87.545154,023,031,6140,5022,2025-03-13,1634,L8,high,D
41.344824,-87.535071,023,031,6165,5518,2025-03-13,1634,L8,high,D
41.344554,-87.535068,023,031,6165,5519,2025-03-13,1634,L8,high,D
41.344825,-87.534712,023,031,6166,5518,2025-03-13,1634,L8,high,D
41.344555,-87.53471,023,031,6166,5519,2025-03-13,1634,L8,high,D
41.052555,-87.506992,023,031,6237,6600,2025-03-13,1634,L8,high,D
41.052285,-87.50699,023,031,6237,6601,2025-03-13,1634,L8,high,D
41.052015,-87.506988,023,031,6237,6602,2025-03-13,1634,L8,high,D
41.051744,-87.506986,023,031,6237,6603,2025-03-13,1634,L8,high,D
41.051474,-87.506984,023,031,6237,6604,2025-03-13,1634,L8,high,D
41.051204,-87.506982,023,031,6237,6605,2025-03-13,1634,L8,high,D
41.050934,-87.50698,023,031,6237,6606,2025-03-13,1634,L8,high,D
41.050663,-87.506978,023,031,6237,6607,2025-03-13,1634,L8,high,D
41.052827,-87.506637,023,031,6238,6599,2025-03-13,1634,L8,high,D
41.052557,-87.506635,023,031,6238,6600,2025-03-13,1634,L8,high,D
41.052286,-87.506633,023,031,6238,6601,2025-03-13,1634,L8,high,D
41.051746,-87.506629,023,031,6238,6603,2025-03-13,1634,L8,high,D
41.051476,-87.506627,023,031,6238,6604,2025-03-13,1634,L8,high,D
41.051205,-87.506625,023,031,6238,6605,2025-03-13,1634,L8,high,D
41.052828,-87.50628,023,031,6239,6599,2025-03-13,1634,L8,medium,D
41.052558,-87.506278,023,031,6239,6600,2025-03-13,1634,L8,high,D
41.05283,-87.505923,023,031,6240,6599,2025-03-13,1634,L8,high,D
41.05256,-87.505921,023,031,6240,6600,2025-03-13,1634,L8,high,D
41.052832,-87.505566,023,031,6241,6599,2025-03-13,1634,L8,high,D
41.052561,-87.505564,023,031,6241,6600,2025-03-13,1634,L8,high,D
41.052833,-87.505209,023,031,6242,6599,2025-03-13,1634,L8,high,D
41.052563,-87.505207,023,031,6242,6600,2025-03-13,1634,L8,high,D
41.052835,-87.504852,023,031,6243,6599,2025-03-13,1634,L8,high,D
41.052564,-87.50485,023,031,6243,6600,2025-03-13,1634,L8,high,D
41.052836,-87.504495,023,031,6244,6599,2025-03-13,1634,L8,high,D
41.052566,-87.504493,023,031,6244,6600,2025-03-13,1634,L8,high,D
41.052838,-87.504138,023,031,6245,6599,2025-03-13,1634,L8,high,D
41.393274,-87.45365,023,031,6393,5340,2025-03-13,1634,L8,medium,D
41.677895,-87.433296,023,031,6455,4287,2025-03-13,1634,L8,medium,D
41.677625,-87.433294,023,031,6455,4288,2025-03-13,1634,L8,medium,D
41.678167,-87.432938,023,031,6456,4286,2025-03-13,1634,L8,high,D
41.677897,-87.432936,023,031,6456,4287,2025-03-13,1634,L8,high,D
41.677627,-87.432934,023,031,6456,4288,2025-03-13,1634,L8,high,D
41.678438,-87.432579,023,031,6457,4285,2025-03-13,1634,L8,high,D
41.678168,-87.432577,023,031,6457,4286,2025-03-13,1634,L8,medium,D
41.675196,-87.432557,023,031,6457,4297,2025-03-13,1634,L8,high,D
41.677905,-87.430773,023,031,6462,4287,2025-03-13,1634,L8,medium,D
41.677635,-87.430771,023,031,6462,4288,2025-03-13,1634,L8,high,D
41.67196,-87.430734,023,031,6462,4309,2025-03-13,1634,L8,medium,D
41.67169,-87.430732,023,031,6462,4310,2025-03-13,1634,L8,high,D
41.67142,-87.43073,023,031,6462,4311,2025-03-13,1634,L8,medium,D
41.678176,-87.430415,023,031,6463,4286,2025-03-13,1634,L8,medium,D
41.677636,-87.430411,023,031,6463,4288,2025-03-13,1634,L8,medium,D
41.678178,-87.430054,023,031,6464,4286,2025-03-13,1634,L8,medium,D
41.68305,-87.427924,023,031,6470,4268,2025-03-13,1634,L8,high,D
41.682779,-87.427922,023,031,6470,4269,2025-03-13,1634,L8,medium,D
41.683321,-87.427565,023,031,6471,4267,2025-03-13,1634,L8,high,D
41.683051,-87.427563,023,031,6471,4268,2025-03-13,1634,L8,high,D
41.683593,-87.427207,023,031,6472,4266,2025-03-13,1634,L8,high,D
41.683322,-87.427205,023,031,6472,4267,2025-03-13,1634,L8,high,D
41.683594,-87.426846,023,031,6473,4266,2025-03-13,1634,L8,medium,D
41.683598,-87.425765,023,031,6476,4266,2025-03-13,1634,L8,medium,D
41.683328,-87.425763,023,031,6476,4267,2025-03-13,1634,L8,medium,D
41.683067,-87.423238,023,031,6483,4268,2025-03-13,1634,L8,high,D
41.682797,-87.423236,023,031,6483,4269,2025-03-13,1634,L8,high,D
41.682275,-87.418187,023,031,6497,4271,2025-03-13,1634,L8,high,D
41.682005,-87.418185,023,031,6497,4272,2025-03-13,1634,L8,high,D
41.08834,-87.410826,023,031,6507,6469,2025-03-13,1634,L8,high,D
41.089692,-87.410478,023,031,6508,6464,2025-03-13,1634,L8,medium,D
41.089422,-87.410476,023,031,6508,6465,2025-03-13,1634,L8,medium,D
41.089152,-87.410474,023,031,6508,6466,2025-03-13,1634,L8,high,D
41.088882,-87.410473,023,031,6508,6467,2025-03-13,1634,L8,medium,D
41.089694,-87.41012,023,031,6509,6464,2025-03-13,1634,L8,medium,D
41.089695,-87.409763,023,031,6510,6464,2025-03-13,1634,L8,high,D
41.089696,-87.409406,023,031,6511,6464,2025-03-13,1634,L8,high,D
41.08997,-87.408336,023,031,6514,6463,2025-03-13,1634,L8,high,D
41.08943,-87.408333,023,031,6514,6465,2025-03-13,1634,L8,high,D
41.089971,-87.407979,023,031,6515,6463,2025-03-13,1634,L8,medium,D
41.089701,-87.407977,023,031,6515,6464,2025-03-13,1634,L8,high,D
41.089431,-87.407976,023,031,6515,6465,2025-03-13,1634,L8,high,D
41.089702,-87.40762,023,031,6516,6464,2025-03-13,1634,L8,high,D
41.089432,-87.407618,023,031,6516,6465,2025-03-13,1634,L8,high,D
41.640698,-87.408192,023,031,6524,4425,2025-03-13,1634,L8,low,D
41.640969,-87.407833,023,031,6525,4424,2025-03-13,1634,L8,low,D
41.640699,-87.407831,023,031,6525,4425,2025-03-13,1634,L8,medium,D
41.622254,-87.346855,023,031,6694,4494,2025-03-13,1634,L8,medium,D
41.621984,-87.346854,023,031,6694,4495,2025-03-13,1634,L8,medium,D
41.616329,-87.340342,023,031,6712,4516,2025-03-13,1634,L8,medium,D
41.61633,-87.339982,023,031,6713,4516,2025-03-13,1634,L8,medium,D
41.611487,-87.332755,023,031,6733,4534,2025-03-13,1634,L8,medium,D
41.611488,-87.332395,023,031,6734,4534,2025-03-13,1634,L8,high,D
41.611218,-87.332394,023,031,6734,4535,2025-03-13,1634,L8,medium,D
41.624733,-87.331023,023,031,6738,4485,2025-03-13,1634,L8,high,D
41.624462,-87.331021,023,031,6738,4486,2025-03-13,1634,L8,medium,D
41.618518,-87.330991,023,031,6738,4508,2025-03-13,1634,L8,medium,D
41.618248,-87.330989,023,031,6738,4509,2025-03-13,1634,L8,high,D
41.617977,-87.330988,023,031,6738,4510,2025-03-13,1634,L8,medium,D
41.624734,-87.330662,023,031,6739,4485,2025-03-13,1634,L8,high,D
41.624463,-87.330661,023,031,6739,4486,2025-03-13,1634,L8,high,D
41.618789,-87.330632,023,031,6739,4507,2025-03-13,1634,L8,high,D
41.618519,-87.330631,023,031,6739,4508,2025-03-13,1634,L8,high,D
41.618249,-87.330629,023,031,6739,4509,2025-03-13,1634,L8,high,D
41.617978,-87.330628,023,031,6739,4510,2025-03-13,1634,L8,medium,D
41.613655,-87.330606,023,031,6739,4526,2025-03-13,1634,L8,high,D
41.624465,-87.330301,023,031,6740,4486,2025-03-13,1634,L8,high,D
41.624194,-87.3303,023,031,6740,4487,2025-03-13,1634,L8,high,D
41.61879,-87.330272,023,031,6740,4507,2025-03-13,1634,L8,medium,D
41.61852,-87.330271,023,031,6740,4508,2025-03-13,1634,L8,high,D
41.61825,-87.330269,023,031,6740,4509,2025-03-13,1634,L8,high,D
41.624195,-87.329939,023,031,6741,4487,2025-03-13,1634,L8,medium,D
41.621764,-87.329567,023,031,6742,4496,2025-03-13,1634,L8,high,D
41.621494,-87.329566,023,031,6742,4497,2025-03-13,1634,L8,high,D
41.619873,-87.329557,023,031,6742,4503,2025-03-13,1634,L8,high,D
41.619603,-87.329556,023,031,6742,4504,2025-03-13,1634,L8,high,D
41.619333,-87.329555,023,031,6742,4505,2025-03-13,1634,L8,medium,D
41.622849,-87.328132,023,031,6746,4492,2025-03-13,1634,L8,medium,D
41.622579,-87.328131,023,031,6746,4493,2025-03-13,1634,L8,high,D
41.622309,-87.328129,023,031,6746,4494,2025-03-13,1634,L8,medium,D
41.621769,-87.328126,023,031,6746,4496,2025-03-13,1634,L8,medium,D
41.621498,-87.328125,023,031,6746,4497,2025-03-13,1634,L8,high,D
41.613662,-87.328085,023,031,6746,4526,2025-03-13,1634,L8,high,D
41.613392,-87.328084,023,031,6746,4527,2025-03-13,1634,L8,high,D
41.62204,-87.327768,023,031,6747,4495,2025-03-13,1634,L8,high,D
41.621499,-87.327765,023,031,6747,4497,2025-03-13,1634,L8,high,D
41.616906,-87.327742,023,031,6747,4514,2025-03-13,1634,L8,high,D
41.616636,-87.32774,023,031,6747,4515,2025-03-13,1634,L8,high,D
41.616365,-87.327739,023,031,6747,4516,2025-03-13,1634,L8,high,D
41.622041,-87.327408,023,031,6748,4495,2025-03-13,1634,L8,medium,D
41.616907,-87.327382,023,031,6748,4514,2025-03-13,1634,L8,high,D
41.616637,-87.32738,023,031,6748,4515,2025-03-13,1634,L8,high,D
41.616366,-87.327379,023,031,6748,4516,2025-03-13,1634,L8,high,D
40.104147,-90.025516,023,032,461,4717,2025-03-13,1635,L8,high,D
40.103877,-90.025504,023,032,461,4718,2025-03-13,1635,L8,medium,D
40.103896,-90.024801,023,032,463,4718,2025-03-13,1635,L8,high,D
40.103626,-90.024789,023,032,463,4719,2025-03-13,1635,L8,high,D
40.104175,-90.024462,023,032,464,4717,2025-03-13,1635,L8,high,D
40.103905,-90.02445,023,032,464,4718,2025-03-13,1635,L8,high,D
40.103635,-90.024438,023,032,464,4719,2025-03-13,1635,L8,high,D
40.103644,-90.024086,023,032,465,4719,2025-03-13,1635,L8,medium,D
40.103923,-90.023747,023,032,466,4718,2025-03-13,1635,L8,high,D
40.103653,-90.023735,023,032,466,4719,2025-03-13,1635,L8,high,D
40.103933,-90.023395,023,032,467,4718,2025-03-13,1635,L8,high,D
40.103663,-90.023383,023,032,467,4719,2025-03-13,1635,L8,high,D
40.103393,-90.023371,023,032,467,4720,2025-03-13,1635,L8,high,D
40.103672,-90.023032,023,032,468,4719,2025-03-13,1635,L8,medium,D
40.103951,-90.022692,023,032,469,4718,2025-03-13,1635,L8,high,D
40.103681,-90.02268,023,032,469,4719,2025-03-13,1635,L8,high,D
40.10423,-90.022353,023,032,470,4717,2025-03-13,1635,L8,high,D
40.10396,-90.022341,023,032,470,4718,2025-03-13,1635,L8,high,D
40.10369,-90.022329,023,032,470,4719,2025-03-13,1635,L8,high,D
40.104239,-90.022001,023,032,471,4717,2025-03-13,1635,L8,high,D
40.103969,-90.021989,023,032,471,4718,2025-03-13,1635,L8,high,D
40.103251,-90.018439,023,032,481,4721,2025-03-13,1635,L8,high,D
40.10353,-90.018099,023,032,482,4720,2025-03-13,1635,L8,high,D
40.10326,-90.018087,023,032,482,4721,2025-03-13,1635,L8,high,D
40.102991,-90.018075,023,032,482,4722,2025-03-13,1635,L8,high,D
40.103,-90.017724,023,032,483,4722,2025-03-13,1635,L8,medium,D
40.101339,-90.008853,023,032,508,4729,2025-03-13,1635,L8,medium,D
40.101069,-90.008841,023,032,508,4730,2025-03-13,1635,L8,high,D
40.101348,-90.008501,023,032,509,4729,2025-03-13,1635,L8,high,D
40.101078,-90.00849,023,032,509,4730,2025-03-13,1635,L8,high,D
40.101421,-90.00569,023,032,517,4729,2025-03-13,1635,L8,medium,D
40.10143,-90.005338,023,032,518,4729,2025-03-13,1635,L8,high,D
40.035754,-89.984873,023,032,568,4974,2025-03-13,1635,L8,medium,D
40.007179,-89.961137,023,032,632,5082,2025-03-13,1635,L8,high,D
40.006909,-89.961125,023,032,632,5083,2025-03-13,1635,L8,high,D
40.006639,-89.961113,023,032,632,5084,2025-03-13,1635,L8,high,D
40.007188,-89.960786,023,032,633,5082,2025-03-13,1635,L8,high,D
40.006918,-89.960774,023,032,633,5083,2025-03-13,1635,L8,high,D
40.006648,-89.960762,023,032,633,5084,2025-03-13,1635,L8,high,D
40.008277,-89.960481,023,032,634,5078,2025-03-13,1635,L8,high,D
40.008007,-89.96047,023,032,634,5079,2025-03-13,1635,L8,high,D
40.007467,-89.960446,023,032,634,5081,2025-03-13,1635,L8,high,D
40.007197,-89.960435,023,032,634,5082,2025-03-13,1635,L8,high,D
40.006927,-89.960423,023,032,634,5083,2025-03-13,1635,L8,high,D
40.006657,-89.960411,023,032,634,5084,2025-03-13,1635,L8,high,D
40.006387,-89.9604,023,032,634,5085,2025-03-13,1635,L8,high,D
40.008556,-89.960142,023,032,635,5077,2025-03-13,1635,L8,high,D
40.008286,-89.96013,023,032,635,5078,2025-03-13,1635,L8,high,D
40.008016,-89.960119,023,032,635,5079,2025-03-13,1635,L8,high,D
40.007746,-89.960107,023,032,635,5080,2025-03-13,1635,L8,high,D
40.007476,-89.960095,023,032,635,5081,2025-03-13,1635,L8,high,D
40.007206,-89.960084,023,032,635,5082,2025-03-13,1635,L8,high,D
40.006666,-89.96006,023,032,635,5084,2025-03-13,1635,L8,high,D
40.006396,-89.960049,023,032,635,5085,2025-03-13,1635,L8,medium,D
40.008565,-89.959791,023,032,636,5077,2025-03-13,1635,L8,high,D
40.008295,-89.959779,023,032,636,5078,2025-03-13,1635,L8,high,D
40.008025,-89.959768,023,032,636,5079,2025-03-13,1635,L8,high,D
40.007755,-89.959756,023,032,636,5080,2025-03-13,1635,L8,medium,D
40.007485,-89.959744,023,032,636,5081,2025-03-13,1635,L8,medium,D
40.006675,-89.959709,023,032,636,5084,2025-03-13,1635,L8,medium,D
40.008304,-89.959428,023,032,637,5078,2025-03-13,1635,L8,medium,D
40.010751,-89.958831,023,032,639,5069,2025-03-13,1635,L8,high,D
40.010481,-89.95882,023,032,639,5070,2025-03-13,1635,L8,high,D
40.010211,-89.958808,023,032,639,5071,2025-03-13,1635,L8,low,D
40.008592,-89.958738,023,032,639,5077,2025-03-13,1635,L8,high,D
40.008322,-89.958726,023,032,639,5078,2025-03-13,1635,L8,high,D
40.008052,-89.958715,023,032,639,5079,2025-03-13,1635,L8,high,D
40.0113,-89.958503,023,032,640,5067,2025-03-13,1635,L8,high,D
40.01103,-89.958492,023,032,640,5068,2025-03-13,1635,L8,high,D
40.01076,-89.95848,023,032,640,5069,2025-03-13,1635,L8,high,D
40.01049,-89.958469,023,032,640,5070,2025-03-13,1635,L8,high,D
40.01022,-89.958457,023,032,640,5071,2025-03-13,1635,L8,high,D
40.00995,-89.958445,023,032,640,5072,2025-03-13,1635,L8,high,D
40.00968,-89.958434,023,032,640,5073,2025-03-13,1635,L8,high,D
40.00941,-89.958422,023,032,640,5074,2025-03-13,1635,L8,high,D
40.00914,-89.95841,023,032,640,5075,2025-03-13,1635,L8,high,D
40.008601,-89.958387,023,032,640,5077,2025-03-13,1635,L8,high,D
40.008331,-89.958375,023,032,640,5078,2025-03-13,1635,L8,high,D
40.008061,-89.958364,023,032,640,5079,2025-03-13,1635,L8,medium,D
40.011579,-89.958164,023,032,641,5066,2025-03-13,1635,L8,high,D
40.011309,-89.958152,023,032,641,5067,2025-03-13,1635,L8,high,D
40.011039,-89.958141,023,032,641,5068,2025-03-13,1635,L8,high,D
40.010769,-89.958129,023,032,641,5069,2025-03-13,1635,L8,high,D
40.010499,-89.958117,023,032,641,5070,2025-03-13,1635,L8,high,D
40.010229,-89.958106,023,032,641,5071,2025-03-13,1635,L8,high,D
40.009959,-89.958094,023,032,641,5072,2025-03-13,1635,L8,high,D
40.009689,-89.958082,023,032,641,5073,2025-03-13,1635,L8,high,D
40.009419,-89.958071,023,032,641,5074,2025-03-13,1635,L8,high,D
40.009149,-89.958059,023,032,641,5075,2025-03-13,1635,L8,high,D
40.008879,-89.958047,023,032,641,5076,2025-03-13,1635,L8,medium,D
40.00861,-89.958036,023,032,641,5077,2025-03-13,1635,L8,high,D
40.00834,-89.958024,023,032,641,5078,2025-03-13,1635,L8,medium,D
40.012128,-89.957836,023,032,642,5064,2025-03-13,1635,L8,high,D
40.011858,-89.957825,023,032,642,5065,2025-03-13,1635,L8,high,D
40.011588,-89.957813,023,032,642,5066,2025-03-13,1635,L8,high,D
40.011318,-89.957801,023,032,642,5067,2025-03-13,1635,L8,high,D
40.011048,-89.95779,023,032,642,5068,2025-03-13,1635,L8,high,D
40.010778,-89.957778,023,032,642,5069,2025-03-13,1635,L8,high,D
40.010508,-89.957766,023,032,642,5070,2025-03-13,1635,L8,high,D
40.010238,-89.957755,023,032,642,5071,2025-03-13,1635,L8,high,D
40.009968,-89.957743,023,032,642,5072,2025-03-13,1635,L8,high,D
40.009698,-89.957731,023,032,642,5073,2025-03-13,1635,L8,high,D
40.009428,-89.95772,023,032,642,5074,2025-03-13,1635,L8,high,D
40.009158,-89.957708,023,032,642,5075,2025-03-13,1635,L8,high,D
40.008888,-89.957696,023,032,642,5076,2025-03-13,1635,L8,medium,D
40.012946,-89.95752,023,032,643,5061,2025-03-13,1635,L8,high,D
40.012676,-89.957509,023,032,643,5062,2025-03-13,1635,L8,high,D
40.012407,-89.957497,023,032,643,5063,2025-03-13,1635,L8,high,D
40.012137,-89.957485,023,032,643,5064,2025-03-13,1635,L8,high,D
40.011867,-89.957474,023,032,643,5065,2025-03-13,1635,L8,high,D
40.011597,-89.957462,023,032,643,5066,2025-03-13,1635,L8,high,D
40.011327,-89.95745,023,032,643,5067,2025-03-13,1635,L8,high,D
40.011057,-89.957439,023,032,643,5068,2025-03-13,1635,L8,high,D
40.010787,-89.957427,023,032,643,5069,2025-03-13,1635,L8,medium,D
40.010517,-89.957415,023,032,643,5070,2025-03-13,1635,L8,high,D
40.010247,-89.957404,023,032,643,5071,2025-03-13,1635,L8,medium,D
40.009977,-89.957392,023,032,643,5072,2025-03-13,1635,L8,high,D
40.009707,-89.95738,023,032,643,5073,2025-03-13,1635,L8,high,D
40.009437,-89.957369,023,032,643,5074,2025-03-13,1635,L8,high,D
40.012955,-89.957169,023,032,644,5061,2025-03-13,1635,L8,high,D
40.012685,-89.957158,023,032,644,5062,2025-03-13,1635,L8,high,D
40.276475,-89.780934,023,032,1176,4102,2025-03-13,1635,L8,high,D
40.276484,-89.780582,023,032,1177,4102,2025-03-13,1635,L8,high,D
40.276214,-89.780571,023,032,1177,4103,2025-03-13,1635,L8,high,D
40.510621,-89.786696,023,032,1187,3235,2025-03-13,1635,L8,high,D
40.510629,-89.786343,023,032,1188,3235,2025-03-13,1635,L8,low,D
40.407297,-89.779599,023,032,1195,3618,2025-03-13,1635,L8,high,D
40.463711,-89.770957,023,032,1226,3410,2025-03-13,1635,L8,medium,D
40.786626,-89.748084,023,032,1328,2217,2025-03-13,1635,L8,high,D
41.015898,-89.753673,023,032,1339,1368,2025-03-13,1635,L8,high,D
41.015907,-89.753317,023,032,1340,1368,2025-03-13,1635,L8,high,D
40.605868,-89.736052,023,032,1341,2887,2025-03-13,1635,L8,high,D
40.605877,-89.735698,023,032,1342,2887,2025-03-13,1635,L8,high,D
41.031718,-89.724716,023,032,1422,1312,2025-03-13,1635,L8,high,D
41.031727,-89.72436,023,032,1423,1312,2025-03-13,1635,L8,high,D
40.982833,-89.712361,023,032,1451,1494,2025-03-13,1635,L8,high,D
40.982563,-89.71235,023,032,1451,1495,2025-03-13,1635,L8,high,D
40.981483,-89.712306,023,032,1451,1499,2025-03-13,1635,L8,medium,D
40.981213,-89.712295,023,032,1451,1500,2025-03-13,1635,L8,high,D
40.982841,-89.712005,023,032,1452,1494,2025-03-13,1635,L8,high,D
40.982571,-89.711994,023,032,1452,1495,2025-03-13,1635,L8,high,D
40.981492,-89.71195,023,032,1452,1499,2025-03-13,1635,L8,high,D
40.981222,-89.711939,023,032,1452,1500,2025-03-13,1635,L8,high,D
40.980952,-89.711928,023,032,1452,1501,2025-03-13,1635,L8,high,D
40.980682,-89.711917,023,032,1452,1502,2025-03-13,1635,L8,high,D
40.9815,-89.711594,023,032,1453,1499,2025-03-13,1635,L8,high,D
40.98123,-89.711583,023,032,1453,1500,2025-03-13,1635,L8,high,D
40.98096,-89.711572,023,032,1453,1501,2025-03-13,1635,L8,high,D
40.98069,-89.71156,023,032,1453,1502,2025-03-13,1635,L8,high,D
40.981238,-89.711226,023,032,1454,1500,2025-03-13,1635,L8,high,D
40.980968,-89.711215,023,032,1454,1501,2025-03-13,1635,L8,high,D
40.980699,-89.711204,023,032,1454,1502,2025-03-13,1635,L8,high,D
40.980429,-89.711193,023,032,1454,1503,2025-03-13,1635,L8,high,D
40.983136,-89.710948,023,032,1455,1493,2025-03-13,1635,L8,medium,D
40.198407,-89.641357,023,032,1563,4403,2025-03-13,1635,L8,medium,D
40.198686,-89.641016,023,032,1564,4402,2025-03-13,1635,L8,high,D
40.198416,-89.641005,023,032,1564,4403,2025-03-13,1635,L8,high,D
40.198146,-89.640995,023,032,1564,4404,2025-03-13,1635,L8,high,D
40.198964,-89.640674,023,032,1565,4401,2025-03-13,1635,L8,high,D
40.198694,-89.640664,023,032,1565,4402,2025-03-13,1635,L8,high,D
40.198424,-89.640653,023,032,1565,4403,2025-03-13,1635,L8,high,D
40.263263,-89.641411,023,032,1570,4163,2025-03-13,1635,L8,high,D
40.263271,-89.641058,023,032,1571,4163,2025-03-13,1635,L8,high,D
40.263819,-89.640727,023,032,1572,4161,2025-03-13,1635,L8,high,D
40.263549,-89.640716,023,032,1572,4162,2025-03-13,1635,L8,medium,D
40.263827,-89.640374,023,032,1573,4161,2025-03-13,1635,L8,high,D
40.677489,-89.654507,023,032,1579,2629,2025-03-13,1635,L8,high,D
40.677219,-89.654497,023,032,1579,2630,2025-03-13,1635,L8,low,D
40.677497,-89.654153,023,032,1580,2629,2025-03-13,1635,L8,high,D
40.677227,-89.654142,023,032,1580,2630,2025-03-13,1635,L8,medium,D
40.665595,-89.619259,023,032,1677,2676,2025-03-13,1635,L8,medium,D
40.665325,-89.619248,023,032,1677,2677,2025-03-13,1635,L8,high,D
40.529285,-89.612524,023,032,1681,3181,2025-03-13,1635,L8,high,D
40.590104,-89.611701,023,032,1690,2956,2025-03-13,1635,L8,high,D
40.590382,-89.611357,023,032,1691,2955,2025-03-13,1635,L8,low,D
40.590112,-89.611347,023,032,1691,2956,2025-03-13,1635,L8,high,D
41.030322,-89.621894,023,032,1710,1326,2025-03-13,1635,L8,high,D
41.030052,-89.621883,023,032,1710,1327,2025-03-13,1635,L8,high,D
40.165048,-89.586875,023,032,1714,4531,2025-03-13,1635,L8,high,D
40.169916,-89.586707,023,032,1715,4513,2025-03-13,1635,L8,high,D
40.169924,-89.586355,023,032,1716,4513,2025-03-13,1635,L8,high,D
40.169654,-89.586345,023,032,1716,4514,2025-03-13,1635,L8,high,D
40.169384,-89.586335,023,032,1716,4515,2025-03-13,1635,L8,high,D
40.169114,-89.586324,023,032,1716,4516,2025-03-13,1635,L8,high,D
40.168574,-89.586304,023,032,1716,4518,2025-03-13,1635,L8,high,D
40.170742,-89.586034,023,032,1717,4510,2025-03-13,1635,L8,medium,D
40.17075,-89.585682,023,032,1718,4510,2025-03-13,1635,L8,high,D
40.171583,-89.584657,023,032,1721,4507,2025-03-13,1635,L8,high,D
40.171313,-89.584647,023,032,1721,4508,2025-03-13,1635,L8,high,D
40.171591,-89.584305,023,032,1722,4507,2025-03-13,1635,L8,high,D
40.172147,-89.583621,023,032,1724,4505,2025-03-13,1635,L8,high,D
41.364647,-89.629899,023,032,1725,88,2025-03-13,1635,L8,medium,D
41.364655,-89.629541,023,032,1726,88,2025-03-13,1635,L8,medium,D
40.422321,-89.586456,023,032,1743,3579,2025-03-13,1635,L8,high,D
40.422051,-89.586446,023,032,1743,3580,2025-03-13,1635,L8,low,D
40.422599,-89.586113,023,032,1744,3578,2025-03-13,1635,L8,high,D
40.422329,-89.586103,023,032,1744,3579,2025-03-13,1635,L8,high,D
40.422059,-89.586093,023,032,1744,3580,2025-03-13,1635,L8,high,D
40.422607,-89.58576,023,032,1745,3578,2025-03-13,1635,L8,high,D
40.422337,-89.58575,023,032,1745,3579,2025-03-13,1635,L8,high,D
40.422067,-89.585739,023,032,1745,3580,2025-03-13,1635,L8,high,D
40.422345,-89.585396,023,032,1746,3579,2025-03-13,1635,L8,high,D
40.422623,-89.585053,023,032,1747,3578,2025-03-13,1635,L8,high,D
40.422353,-89.585043,023,032,1747,3579,2025-03-13,1635,L8,high,D
40.422083,-89.585033,023,032,1747,3580,2025-03-13,1635,L8,high,D
40.42263,-89.5847,023,032,1748,3578,2025-03-13,1635,L8,high,D
40.42236,-89.58469,023,032,1748,3579,2025-03-13,1635,L8,high,D
40.42209,-89.584679,023,032,1748,3580,2025-03-13,1635,L8,medium,D
40.914736,-89.595235,023,032,1772,1756,2025-03-13,1635,L8,medium,D
40.915284,-89.5949,023,032,1773,1754,2025-03-13,1635,L8,high,D
40.915014,-89.594889,023,032,1773,1755,2025-03-13,1635,L8,high,D
40.914744,-89.594879,023,032,1773,1756,2025-03-13,1635,L8,high,D
40.102064,-89.563371,023,032,1774,4766,2025-03-13,1635,L8,medium,D
40.10208,-89.562668,023,032,1776,4766,2025-03-13,1635,L8,high,D
40.10181,-89.562658,023,032,1776,4767,2025-03-13,1635,L8,high,D
40.376689,-89.572696,023,032,1777,3749,2025-03-13,1635,L8,high,D
40.102088,-89.562316,023,032,1777,4766,2025-03-13,1635,L8,high,D
40.101818,-89.562306,023,032,1777,4767,2025-03-13,1635,L8,high,D
40.101548,-89.562296,023,032,1777,4768,2025-03-13,1635,L8,high,D
40.897126,-89.573179,023,032,1832,1823,2025-03-13,1635,L8,medium,D
40.672209,-89.528662,023,032,1933,2659,2025-03-13,1635,L8,high,D
40.671939,-89.528652,023,032,1933,2660,2025-03-13,1635,L8,high,D
40.671947,-89.528297,023,032,1934,2660,2025-03-13,1635,L8,medium,D
40.086053,-89.504717,023,032,1939,4830,2025-03-13,1635,L8,high,D
40.08633,-89.504375,023,032,1940,4829,2025-03-13,1635,L8,high,D
40.08606,-89.504365,023,032,1940,4830,2025-03-13,1635,L8,high,D
40.087418,-89.504063,023,032,1941,4825,2025-03-13,1635,L8,high,D
40.087148,-89.504053,023,032,1941,4826,2025-03-13,1635,L8,high,D
40.086878,-89.504043,023,032,1941,4827,2025-03-13,1635,L8,high,D
40.086608,-89.504033,023,032,1941,4828,2025-03-13,1635,L8,high,D
