latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
42.69823,129.75519,322.15,1.34,1.15,2025-03-13,0139,T,81,6.1NRT,280.39,32.78,D
42.36339,124.27884,302.82,1.01,1,2025-03-13,0139,T,54,6.1NRT,278.98,8.31,D
42.33154,124.24648,339.62,1.01,1,2025-03-13,0139,T,92,6.1NRT,282.01,46.43,D
42.3299,124.25833,306.54,1.01,1,2025-03-13,0139,T,64,6.1NRT,277.55,9.99,D
42.12231,124.21346,311.62,1.01,1,2025-03-13,0139,T,67,6.1NRT,279.26,13.93,D
42.03114,124.27007,300.79,1,1,2025-03-13,0139,T,34,6.1NRT,278.34,6.35,D
42.04528,124.10252,301.7,1.01,1,2025-03-13,0139,T,49,6.1NRT,281.23,6.67,D
42.04364,124.11437,304.12,1.01,1,2025-03-13,0139,T,58,6.1NRT,281.51,8.1,D
42.01853,124.23032,308.46,1.01,1,2025-03-13,0139,T,67,6.1NRT,279.18,10.55,D
42.01689,124.24214,300.84,1.01,1,2025-03-13,0139,T,40,6.1NRT,278.63,6.12,D
42.52288,119.81705,300.82,1.43,1.18,2025-03-13,0139,T,42,6.1NRT,276.8,9.05,D
42.00687,124.11761,302.17,1.01,1,2025-03-13,0139,T,51,6.1NRT,280.58,7.14,D
42.00457,124.06824,303.74,1.01,1,2025-03-13,0139,T,57,6.1NRT,279.45,8.06,D
41.97953,124.18426,305.6,1.01,1,2025-03-13,0139,T,62,6.1NRT,279.46,8.98,D
42.29946,121.26191,303.04,1.21,1.09,2025-03-13,0139,T,55,6.1NRT,281.76,7.61,D
41.91096,123.03405,300.37,1.05,1.02,2025-03-13,0139,T,36,6.1NRT,281.03,5.97,D
42.1022,121.29829,300.52,1.2,1.09,2025-03-13,0139,T,32,6.1NRT,282.54,5.21,D
41.78365,123.65356,300.47,1.02,1.01,2025-03-13,0139,T,37,6.1NRT,282.16,5.38,D
42.00057,121.47159,303.17,1.18,1.08,2025-03-13,0139,T,55,6.1NRT,285.71,5.37,D
41.70544,123.12637,300.12,1.04,1.02,2025-03-13,0139,T,28,6.1NRT,282.24,4.82,D
41.67014,123.25584,301.51,1.03,1.02,2025-03-13,0139,T,38,6.1NRT,283.39,4.48,D
41.86084,121.63477,307.37,1.16,1.07,2025-03-13,0139,T,65,6.1NRT,284.73,9.14,D
41.66122,123.25381,301.47,1.03,1.02,2025-03-13,0139,T,40,6.1NRT,284.19,4.2,D
41.61714,123.38028,301.13,1.03,1.01,2025-03-13,0139,T,45,6.1NRT,282.38,4.55,D
41.56226,123.724,313.14,1.01,1.01,2025-03-13,0139,T,73,6.1NRT,282.77,13.65,D
41.55312,123.71523,300.25,1.01,1.01,2025-03-13,0139,T,33,6.1NRT,281.07,5.64,D
41.81634,121.39368,301.55,1.18,1.08,2025-03-13,0139,T,48,6.1NRT,284.3,4.56,D
41.61258,123.06129,302.03,1.04,1.02,2025-03-13,0139,T,50,6.1NRT,282.98,5.6,D
41.54951,122.97843,304.06,1.05,1.02,2025-03-13,0139,T,46,6.1NRT,283.84,6.41,D
41.59299,122.49088,300.06,1.08,1.04,2025-03-13,0139,T,25,6.1NRT,279.49,5.95,D
41.51788,123.00904,302.96,1.04,1.02,2025-03-13,0139,T,54,6.1NRT,283.35,5.87,D
41.48246,122.85628,308.14,1.05,1.02,2025-03-13,0139,T,67,6.1NRT,282.83,9.6,D
41.33243,123.71201,310.98,1.01,1.01,2025-03-13,0139,T,71,6.1NRT,282.85,11.94,D
41.60056,119.3719,300.62,1.47,1.2,2025-03-13,0139,T,31,6.1NRT,275.04,10.9,D
41.60633,119.36668,300.37,1.47,1.2,2025-03-13,0139,T,28,6.1NRT,274.71,10.98,D
41.13233,122.99775,305.47,1.04,1.02,2025-03-13,0139,T,51,6.1NRT,285.45,6.89,D
40.80361,122.68903,300.94,1.05,1.02,2025-03-13,0139,T,43,6.1NRT,281.2,5.48,D
40.71178,122.68764,300.57,1.05,1.02,2025-03-13,0139,T,39,6.1NRT,282.05,5.26,D
39.94694,123.30531,304.15,1.01,1.01,2025-03-13,0139,T,58,6.1NRT,284.82,6.35,D
39.82021,124.2061,309.54,1,1,2025-03-13,0139,T,69,6.1NRT,281.99,10.73,D
39.8614,121.69619,302.12,1.1,1.05,2025-03-13,0139,T,51,6.1NRT,287.97,3.7,D
40.23551,115.49805,300.15,2.4,1.49,2025-03-13,0139,T,7,6.1NRT,283.95,10.91,D
39.58249,122.15636,302.22,1.06,1.03,2025-03-13,0139,T,50,6.1NRT,285.08,4.86,D
39.58225,121.72328,303.32,1.09,1.04,2025-03-13,0139,T,56,6.1NRT,287.27,5.66,D
39.58068,121.7359,301.37,1.09,1.04,2025-03-13,0139,T,46,6.1NRT,287.27,4.38,D
39.85781,118.25689,302.67,1.61,1.25,2025-03-13,0139,T,53,6.1NRT,286.76,7.72,D
39.70139,118.48295,302.03,1.55,1.23,2025-03-13,0139,T,49,6.1NRT,286.34,6.53,D
17.41359,121.68979,312.77,1.29,1.13,2025-03-13,0145,T,66,6.1NRT,297.53,7.67,D
16.68533,121.55164,313.65,1.3,1.13,2025-03-13,0145,T,47,6.1NRT,298.64,8.34,D
15.4265,121.32465,312.44,1.31,1.14,2025-03-13,0145,T,47,6.1NRT,297.42,9.3,D
15.43242,119.9728,321.54,1.11,1.05,2025-03-13,0147,T,75,6.1NRT,302.39,11.52,D
