latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-6.13606,155.19589,340.56,0.4,0.37,2025-03-13,0313,N21,nominal,2.0NRT,295.93,5.61,D
-6.03034,155.35356,331.11,0.4,0.37,2025-03-13,0313,N21,low,2.0NRT,302.04,4.67,D
-7.18453,146.53035,329.57,0.59,0.53,2025-03-13,0313,N21,nominal,2.0NRT,287.4,9.93,D
-5.81981,155.15187,330.6,0.4,0.37,2025-03-13,0313,N21,nominal,2.0NRT,298.71,1.95,D
-6.90177,146.94868,330.35,0.54,0.51,2025-03-13,0313,N21,nominal,2.0NRT,285.91,2.56,D
-6.399,146.27484,332.26,0.6,0.53,2025-03-13,0313,N21,nominal,2.0NRT,290.93,6.37,D
12.10303,121.39898,337.22,0.46,0.39,2025-03-13,0459,N21,low,2.0NRT,299.97,10.94,D
12.33894,121.28908,334.03,0.46,0.39,2025-03-13,0459,N21,nominal,2.0NRT,301.35,3.57,D
12.34317,121.29252,332.18,0.46,0.39,2025-03-13,0459,N21,nominal,2.0NRT,299.74,3.57,D
12.34249,121.28844,332.38,0.46,0.39,2025-03-13,0459,N21,nominal,2.0NRT,301.31,3.57,D
12.49065,121.17046,337.16,0.46,0.39,2025-03-13,0459,N21,nominal,2.0NRT,303.81,8.16,D
12.60151,121.09168,342.69,0.47,0.39,2025-03-13,0459,N21,nominal,2.0NRT,305.8,6.87,D
12.6051,121.09111,340.11,0.47,0.39,2025-03-13,0459,N21,nominal,2.0NRT,304.91,4.64,D
12.60439,121.08679,346.12,0.47,0.39,2025-03-13,0459,N21,nominal,2.0NRT,304.69,7.57,D
12.65191,121.05012,334.6,0.47,0.39,2025-03-13,0459,N21,nominal,2.0NRT,298.84,4.65,D
12.75852,121.03448,333.6,0.47,0.39,2025-03-13,0459,N21,nominal,2.0NRT,300.26,6.46,D
12.81946,121.00113,334.43,0.47,0.4,2025-03-13,0459,N21,nominal,2.0NRT,297.62,2.37,D
12.81802,120.99229,333.66,0.47,0.4,2025-03-13,0459,N21,nominal,2.0NRT,297.45,9.3,D
12.82592,121.01804,331.23,0.47,0.39,2025-03-13,0459,N21,nominal,2.0NRT,297,2.83,D
13.10877,120.88479,333.81,0.47,0.4,2025-03-13,0459,N21,nominal,2.0NRT,302.67,8.3,D
13.48371,120.58331,331.35,0.48,0.4,2025-03-13,0459,N21,nominal,2.0NRT,295.75,4.31,D
14.04535,120.68073,339.58,0.47,0.4,2025-03-13,0459,N21,nominal,2.0NRT,306.12,12.53,D
14.26181,121.39754,337.85,0.43,0.38,2025-03-13,0459,N21,nominal,2.0NRT,305.79,17.24,D
14.43844,120.577,338,0.47,0.4,2025-03-13,0459,N21,nominal,2.0NRT,303.08,13.13,D
14.44205,120.5764,343.4,0.47,0.4,2025-03-13,0459,N21,nominal,2.0NRT,303.94,13.13,D
14.58577,120.42842,343.08,0.47,0.4,2025-03-13,0459,N21,nominal,2.0NRT,298.55,3.77,D
14.76195,121.09969,331.07,0.44,0.38,2025-03-13,0459,N21,nominal,2.0NRT,297.81,1.66,D
14.87673,121.04736,330.92,0.44,0.38,2025-03-13,0459,N21,low,2.0NRT,303.21,3.82,D
14.90511,121.00057,334.38,0.44,0.39,2025-03-13,0459,N21,nominal,2.0NRT,302.66,7.05,D
14.90445,120.9965,341.79,0.44,0.39,2025-03-13,0459,N21,nominal,2.0NRT,302.91,6.9,D
14.90608,121.00063,334.01,0.44,0.39,2025-03-13,0459,N21,nominal,2.0NRT,301.91,6.39,D
14.90539,120.99657,338.1,0.44,0.39,2025-03-13,0459,N21,nominal,2.0NRT,302.97,8.34,D
14.7656,120.17516,337.89,0.49,0.4,2025-03-13,0459,N21,nominal,2.0NRT,302.58,3.06,D
15.05418,120.5788,333.92,0.46,0.39,2025-03-13,0459,N21,nominal,2.0NRT,303.23,2.8,D
