latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
35.208166,-100.746174,030,036,5739,1783,2025-03-14,1720,L8,high,D
35.21439,-100.745978,030,036,5740,1760,2025-03-14,1720,L8,high,D
35.21412,-100.745972,030,036,5740,1761,2025-03-14,1720,L8,high,D
35.213849,-100.745966,030,036,5740,1762,2025-03-14,1720,L8,high,D
35.213579,-100.74596,030,036,5740,1763,2025-03-14,1720,L8,high,D
35.213308,-100.745955,030,036,5740,1764,2025-03-14,1720,L8,high,D
35.213038,-100.745949,030,036,5740,1765,2025-03-14,1720,L8,high,D
35.212768,-100.745943,030,036,5740,1766,2025-03-14,1720,L8,high,D
35.212497,-100.745937,030,036,5740,1767,2025-03-14,1720,L8,high,D
35.212227,-100.745931,030,036,5740,1768,2025-03-14,1720,L8,high,D
35.211957,-100.745926,030,036,5740,1769,2025-03-14,1720,L8,high,D
35.211686,-100.74592,030,036,5740,1770,2025-03-14,1720,L8,high,D
35.211416,-100.745914,030,036,5740,1771,2025-03-14,1720,L8,high,D
35.211145,-100.745908,030,036,5740,1772,2025-03-14,1720,L8,high,D
35.210875,-100.745903,030,036,5740,1773,2025-03-14,1720,L8,high,D
35.210605,-100.745897,030,036,5740,1774,2025-03-14,1720,L8,high,D
35.210334,-100.745891,030,036,5740,1775,2025-03-14,1720,L8,high,D
35.210064,-100.745885,030,036,5740,1776,2025-03-14,1720,L8,high,D
35.209793,-100.745879,030,036,5740,1777,2025-03-14,1720,L8,high,D
35.209523,-100.745874,030,036,5740,1778,2025-03-14,1720,L8,high,D
35.209253,-100.745868,030,036,5740,1779,2025-03-14,1720,L8,high,D
35.208982,-100.745862,030,036,5740,1780,2025-03-14,1720,L8,high,D
35.208712,-100.745856,030,036,5740,1781,2025-03-14,1720,L8,high,D
35.208442,-100.74585,030,036,5740,1782,2025-03-14,1720,L8,high,D
35.208171,-100.745845,030,036,5740,1783,2025-03-14,1720,L8,high,D
35.214395,-100.745648,030,036,5741,1760,2025-03-14,1720,L8,high,D
35.214124,-100.745643,030,036,5741,1761,2025-03-14,1720,L8,high,D
35.213854,-100.745637,030,036,5741,1762,2025-03-14,1720,L8,high,D
35.213584,-100.745631,030,036,5741,1763,2025-03-14,1720,L8,high,D
35.213313,-100.745625,030,036,5741,1764,2025-03-14,1720,L8,high,D
35.213043,-100.745619,030,036,5741,1765,2025-03-14,1720,L8,high,D
35.212772,-100.745614,030,036,5741,1766,2025-03-14,1720,L8,high,D
35.212502,-100.745608,030,036,5741,1767,2025-03-14,1720,L8,high,D
35.212232,-100.745602,030,036,5741,1768,2025-03-14,1720,L8,high,D
35.211961,-100.745596,030,036,5741,1769,2025-03-14,1720,L8,high,D
35.211691,-100.74559,030,036,5741,1770,2025-03-14,1720,L8,high,D
35.211421,-100.745585,030,036,5741,1771,2025-03-14,1720,L8,high,D
35.21115,-100.745579,030,036,5741,1772,2025-03-14,1720,L8,high,D
35.21088,-100.745573,030,036,5741,1773,2025-03-14,1720,L8,high,D
35.210609,-100.745567,030,036,5741,1774,2025-03-14,1720,L8,high,D
35.210339,-100.745561,030,036,5741,1775,2025-03-14,1720,L8,high,D
35.210069,-100.745556,030,036,5741,1776,2025-03-14,1720,L8,high,D
35.209798,-100.74555,030,036,5741,1777,2025-03-14,1720,L8,high,D
35.209528,-100.745544,030,036,5741,1778,2025-03-14,1720,L8,high,D
35.209257,-100.745538,030,036,5741,1779,2025-03-14,1720,L8,high,D
35.208987,-100.745533,030,036,5741,1780,2025-03-14,1720,L8,high,D
35.208717,-100.745527,030,036,5741,1781,2025-03-14,1720,L8,high,D
35.208446,-100.745521,030,036,5741,1782,2025-03-14,1720,L8,high,D
35.208176,-100.745515,030,036,5741,1783,2025-03-14,1720,L8,high,D
35.2144,-100.745319,030,036,5742,1760,2025-03-14,1720,L8,high,D
35.214129,-100.745313,030,036,5742,1761,2025-03-14,1720,L8,high,D
35.213859,-100.745307,030,036,5742,1762,2025-03-14,1720,L8,high,D
35.213588,-100.745301,030,036,5742,1763,2025-03-14,1720,L8,high,D
35.213318,-100.745296,030,036,5742,1764,2025-03-14,1720,L8,high,D
35.213048,-100.74529,030,036,5742,1765,2025-03-14,1720,L8,high,D
35.212777,-100.745284,030,036,5742,1766,2025-03-14,1720,L8,high,D
35.212507,-100.745278,030,036,5742,1767,2025-03-14,1720,L8,high,D
35.212236,-100.745273,030,036,5742,1768,2025-03-14,1720,L8,high,D
35.211966,-100.745267,030,036,5742,1769,2025-03-14,1720,L8,high,D
35.211696,-100.745261,030,036,5742,1770,2025-03-14,1720,L8,high,D
35.211425,-100.745255,030,036,5742,1771,2025-03-14,1720,L8,high,D
35.211155,-100.745249,030,036,5742,1772,2025-03-14,1720,L8,high,D
35.210884,-100.745244,030,036,5742,1773,2025-03-14,1720,L8,high,D
35.210614,-100.745238,030,036,5742,1774,2025-03-14,1720,L8,high,D
35.210344,-100.745232,030,036,5742,1775,2025-03-14,1720,L8,high,D
35.210073,-100.745226,030,036,5742,1776,2025-03-14,1720,L8,high,D
35.209803,-100.74522,030,036,5742,1777,2025-03-14,1720,L8,high,D
35.209533,-100.745215,030,036,5742,1778,2025-03-14,1720,L8,high,D
35.209262,-100.745209,030,036,5742,1779,2025-03-14,1720,L8,high,D
35.208992,-100.745203,030,036,5742,1780,2025-03-14,1720,L8,high,D
35.208721,-100.745197,030,036,5742,1781,2025-03-14,1720,L8,high,D
35.208451,-100.745192,030,036,5742,1782,2025-03-14,1720,L8,high,D
35.208181,-100.745186,030,036,5742,1783,2025-03-14,1720,L8,high,D
35.214404,-100.744989,030,036,5743,1760,2025-03-14,1720,L8,high,D
35.214134,-100.744984,030,036,5743,1761,2025-03-14,1720,L8,high,D
35.213864,-100.744978,030,036,5743,1762,2025-03-14,1720,L8,high,D
35.213593,-100.744972,030,036,5743,1763,2025-03-14,1720,L8,high,D
35.213323,-100.744966,030,036,5743,1764,2025-03-14,1720,L8,high,D
35.213052,-100.74496,030,036,5743,1765,2025-03-14,1720,L8,high,D
35.212782,-100.744955,030,036,5743,1766,2025-03-14,1720,L8,high,D
35.212512,-100.744949,030,036,5743,1767,2025-03-14,1720,L8,high,D
35.212241,-100.744943,030,036,5743,1768,2025-03-14,1720,L8,high,D
35.211971,-100.744937,030,036,5743,1769,2025-03-14,1720,L8,high,D
35.2117,-100.744932,030,036,5743,1770,2025-03-14,1720,L8,high,D
35.21143,-100.744926,030,036,5743,1771,2025-03-14,1720,L8,high,D
35.21116,-100.74492,030,036,5743,1772,2025-03-14,1720,L8,high,D
35.210889,-100.744914,030,036,5743,1773,2025-03-14,1720,L8,high,D
35.210619,-100.744908,030,036,5743,1774,2025-03-14,1720,L8,high,D
35.210348,-100.744903,030,036,5743,1775,2025-03-14,1720,L8,high,D
35.210078,-100.744897,030,036,5743,1776,2025-03-14,1720,L8,high,D
35.209808,-100.744891,030,036,5743,1777,2025-03-14,1720,L8,high,D
35.209537,-100.744885,030,036,5743,1778,2025-03-14,1720,L8,high,D
35.209267,-100.744879,030,036,5743,1779,2025-03-14,1720,L8,high,D
35.208997,-100.744874,030,036,5743,1780,2025-03-14,1720,L8,high,D
35.208726,-100.744868,030,036,5743,1781,2025-03-14,1720,L8,high,D
35.208456,-100.744862,030,036,5743,1782,2025-03-14,1720,L8,high,D
35.208185,-100.744856,030,036,5743,1783,2025-03-14,1720,L8,high,D
35.214409,-100.74466,030,036,5744,1760,2025-03-14,1720,L8,high,D
35.214139,-100.744654,030,036,5744,1761,2025-03-14,1720,L8,high,D
35.213868,-100.744648,030,036,5744,1762,2025-03-14,1720,L8,high,D
35.213598,-100.744643,030,036,5744,1763,2025-03-14,1720,L8,high,D
35.213327,-100.744637,030,036,5744,1764,2025-03-14,1720,L8,high,D
35.213057,-100.744631,030,036,5744,1765,2025-03-14,1720,L8,high,D
35.212787,-100.744625,030,036,5744,1766,2025-03-14,1720,L8,high,D
35.212516,-100.744619,030,036,5744,1767,2025-03-14,1720,L8,high,D
35.212246,-100.744614,030,036,5744,1768,2025-03-14,1720,L8,high,D
35.211976,-100.744608,030,036,5744,1769,2025-03-14,1720,L8,high,D
35.211705,-100.744602,030,036,5744,1770,2025-03-14,1720,L8,high,D
35.211435,-100.744596,030,036,5744,1771,2025-03-14,1720,L8,high,D
35.211164,-100.74459,030,036,5744,1772,2025-03-14,1720,L8,high,D
35.210894,-100.744585,030,036,5744,1773,2025-03-14,1720,L8,high,D
35.210624,-100.744579,030,036,5744,1774,2025-03-14,1720,L8,high,D
35.210353,-100.744573,030,036,5744,1775,2025-03-14,1720,L8,high,D
35.210083,-100.744567,030,036,5744,1776,2025-03-14,1720,L8,high,D
35.209812,-100.744562,030,036,5744,1777,2025-03-14,1720,L8,high,D
35.209542,-100.744556,030,036,5744,1778,2025-03-14,1720,L8,high,D
35.209272,-100.74455,030,036,5744,1779,2025-03-14,1720,L8,high,D
35.209001,-100.744544,030,036,5744,1780,2025-03-14,1720,L8,high,D
35.208731,-100.744538,030,036,5744,1781,2025-03-14,1720,L8,high,D
35.208461,-100.744533,030,036,5744,1782,2025-03-14,1720,L8,high,D
35.20819,-100.744527,030,036,5744,1783,2025-03-14,1720,L8,high,D
35.214414,-100.74433,030,036,5745,1760,2025-03-14,1720,L8,high,D
35.214143,-100.744325,030,036,5745,1761,2025-03-14,1720,L8,high,D
35.213873,-100.744319,030,036,5745,1762,2025-03-14,1720,L8,high,D
35.213603,-100.744313,030,036,5745,1763,2025-03-14,1720,L8,high,D
35.213332,-100.744307,030,036,5745,1764,2025-03-14,1720,L8,high,D
35.213062,-100.744302,030,036,5745,1765,2025-03-14,1720,L8,high,D
35.212791,-100.744296,030,036,5745,1766,2025-03-14,1720,L8,high,D
35.212521,-100.74429,030,036,5745,1767,2025-03-14,1720,L8,high,D
35.212251,-100.744284,030,036,5745,1768,2025-03-14,1720,L8,high,D
35.21198,-100.744278,030,036,5745,1769,2025-03-14,1720,L8,high,D
35.21171,-100.744273,030,036,5745,1770,2025-03-14,1720,L8,high,D
35.21144,-100.744267,030,036,5745,1771,2025-03-14,1720,L8,high,D
35.211169,-100.744261,030,036,5745,1772,2025-03-14,1720,L8,high,D
35.210899,-100.744255,030,036,5745,1773,2025-03-14,1720,L8,high,D
35.210628,-100.744249,030,036,5745,1774,2025-03-14,1720,L8,high,D
35.210358,-100.744244,030,036,5745,1775,2025-03-14,1720,L8,high,D
35.210088,-100.744238,030,036,5745,1776,2025-03-14,1720,L8,high,D
35.209817,-100.744232,030,036,5745,1777,2025-03-14,1720,L8,high,D
35.209547,-100.744226,030,036,5745,1778,2025-03-14,1720,L8,high,D
35.209276,-100.744221,030,036,5745,1779,2025-03-14,1720,L8,high,D
35.209006,-100.744215,030,036,5745,1780,2025-03-14,1720,L8,high,D
35.208736,-100.744209,030,036,5745,1781,2025-03-14,1720,L8,high,D
35.208465,-100.744203,030,036,5745,1782,2025-03-14,1720,L8,high,D
35.214148,-100.743995,030,036,5746,1761,2025-03-14,1720,L8,high,D
35.213878,-100.743989,030,036,5746,1762,2025-03-14,1720,L8,high,D
35.213607,-100.743984,030,036,5746,1763,2025-03-14,1720,L8,high,D
35.213337,-100.743978,030,036,5746,1764,2025-03-14,1720,L8,high,D
35.213067,-100.743972,030,036,5746,1765,2025-03-14,1720,L8,high,D
35.212796,-100.743966,030,036,5746,1766,2025-03-14,1720,L8,high,D
35.212526,-100.74396,030,036,5746,1767,2025-03-14,1720,L8,high,D
35.212255,-100.743955,030,036,5746,1768,2025-03-14,1720,L8,high,D
35.211985,-100.743949,030,036,5746,1769,2025-03-14,1720,L8,high,D
35.211715,-100.743943,030,036,5746,1770,2025-03-14,1720,L8,high,D
35.211444,-100.743937,030,036,5746,1771,2025-03-14,1720,L8,high,D
35.211174,-100.743932,030,036,5746,1772,2025-03-14,1720,L8,high,D
35.210903,-100.743926,030,036,5746,1773,2025-03-14,1720,L8,high,D
35.210633,-100.74392,030,036,5746,1774,2025-03-14,1720,L8,high,D
35.210363,-100.743914,030,036,5746,1775,2025-03-14,1720,L8,high,D
35.210092,-100.743908,030,036,5746,1776,2025-03-14,1720,L8,high,D
35.209822,-100.743903,030,036,5746,1777,2025-03-14,1720,L8,high,D
35.209552,-100.743897,030,036,5746,1778,2025-03-14,1720,L8,high,D
35.209281,-100.743891,030,036,5746,1779,2025-03-14,1720,L8,high,D
35.209011,-100.743885,030,036,5746,1780,2025-03-14,1720,L8,high,D
35.20874,-100.74388,030,036,5746,1781,2025-03-14,1720,L8,high,D
35.20847,-100.743874,030,036,5746,1782,2025-03-14,1720,L8,high,D
35.214423,-100.743671,030,036,5747,1760,2025-03-14,1720,L8,high,D
35.214153,-100.743666,030,036,5747,1761,2025-03-14,1720,L8,high,D
35.213883,-100.74366,030,036,5747,1762,2025-03-14,1720,L8,high,D
35.213612,-100.743654,030,036,5747,1763,2025-03-14,1720,L8,high,D
35.213342,-100.743648,030,036,5747,1764,2025-03-14,1720,L8,high,D
35.213071,-100.743643,030,036,5747,1765,2025-03-14,1720,L8,high,D
35.212801,-100.743637,030,036,5747,1766,2025-03-14,1720,L8,high,D
35.212531,-100.743631,030,036,5747,1767,2025-03-14,1720,L8,high,D
35.21226,-100.743625,030,036,5747,1768,2025-03-14,1720,L8,high,D
35.21199,-100.743619,030,036,5747,1769,2025-03-14,1720,L8,high,D
35.211719,-100.743614,030,036,5747,1770,2025-03-14,1720,L8,high,D
35.211449,-100.743608,030,036,5747,1771,2025-03-14,1720,L8,high,D
35.211179,-100.743602,030,036,5747,1772,2025-03-14,1720,L8,high,D
35.210908,-100.743596,030,036,5747,1773,2025-03-14,1720,L8,high,D
35.210638,-100.743591,030,036,5747,1774,2025-03-14,1720,L8,high,D
35.210367,-100.743585,030,036,5747,1775,2025-03-14,1720,L8,high,D
35.210097,-100.743579,030,036,5747,1776,2025-03-14,1720,L8,high,D
35.209827,-100.743573,030,036,5747,1777,2025-03-14,1720,L8,high,D
35.209556,-100.743567,030,036,5747,1778,2025-03-14,1720,L8,high,D
35.209286,-100.743562,030,036,5747,1779,2025-03-14,1720,L8,high,D
35.209016,-100.743556,030,036,5747,1780,2025-03-14,1720,L8,high,D
35.208745,-100.74355,030,036,5747,1781,2025-03-14,1720,L8,high,D
35.208475,-100.743544,030,036,5747,1782,2025-03-14,1720,L8,high,D
35.214158,-100.743336,030,036,5748,1761,2025-03-14,1720,L8,high,D
35.213887,-100.74333,030,036,5748,1762,2025-03-14,1720,L8,high,D
35.213617,-100.743325,030,036,5748,1763,2025-03-14,1720,L8,high,D
35.213346,-100.743319,030,036,5748,1764,2025-03-14,1720,L8,high,D
35.213076,-100.743313,030,036,5748,1765,2025-03-14,1720,L8,high,D
35.212806,-100.743307,030,036,5748,1766,2025-03-14,1720,L8,high,D
35.212535,-100.743302,030,036,5748,1767,2025-03-14,1720,L8,high,D
35.212265,-100.743296,030,036,5748,1768,2025-03-14,1720,L8,high,D
35.211995,-100.74329,030,036,5748,1769,2025-03-14,1720,L8,high,D
35.211724,-100.743284,030,036,5748,1770,2025-03-14,1720,L8,high,D
35.211454,-100.743278,030,036,5748,1771,2025-03-14,1720,L8,high,D
35.211183,-100.743273,030,036,5748,1772,2025-03-14,1720,L8,high,D
35.210913,-100.743267,030,036,5748,1773,2025-03-14,1720,L8,high,D
35.210643,-100.743261,030,036,5748,1774,2025-03-14,1720,L8,high,D
35.210372,-100.743255,030,036,5748,1775,2025-03-14,1720,L8,high,D
35.210102,-100.74325,030,036,5748,1776,2025-03-14,1720,L8,high,D
35.209831,-100.743244,030,036,5748,1777,2025-03-14,1720,L8,high,D
35.209561,-100.743238,030,036,5748,1778,2025-03-14,1720,L8,high,D
35.209291,-100.743232,030,036,5748,1779,2025-03-14,1720,L8,high,D
35.20902,-100.743226,030,036,5748,1780,2025-03-14,1720,L8,high,D
35.20875,-100.743221,030,036,5748,1781,2025-03-14,1720,L8,high,D
35.214162,-100.743007,030,036,5749,1761,2025-03-14,1720,L8,high,D
35.213892,-100.743001,030,036,5749,1762,2025-03-14,1720,L8,high,D
35.213622,-100.742995,030,036,5749,1763,2025-03-14,1720,L8,high,D
35.213351,-100.742989,030,036,5749,1764,2025-03-14,1720,L8,high,D
35.213081,-100.742984,030,036,5749,1765,2025-03-14,1720,L8,high,D
35.21281,-100.742978,030,036,5749,1766,2025-03-14,1720,L8,high,D
35.21254,-100.742972,030,036,5749,1767,2025-03-14,1720,L8,high,D
35.21227,-100.742966,030,036,5749,1768,2025-03-14,1720,L8,high,D
35.211999,-100.742961,030,036,5749,1769,2025-03-14,1720,L8,high,D
35.211729,-100.742955,030,036,5749,1770,2025-03-14,1720,L8,high,D
35.211459,-100.742949,030,036,5749,1771,2025-03-14,1720,L8,high,D
35.211188,-100.742943,030,036,5749,1772,2025-03-14,1720,L8,high,D
35.210918,-100.742937,030,036,5749,1773,2025-03-14,1720,L8,high,D
35.210647,-100.742932,030,036,5749,1774,2025-03-14,1720,L8,high,D
35.210377,-100.742926,030,036,5749,1775,2025-03-14,1720,L8,high,D
35.210107,-100.74292,030,036,5749,1776,2025-03-14,1720,L8,high,D
35.209836,-100.742914,030,036,5749,1777,2025-03-14,1720,L8,high,D
35.209566,-100.742909,030,036,5749,1778,2025-03-14,1720,L8,high,D
35.209295,-100.742903,030,036,5749,1779,2025-03-14,1720,L8,high,D
35.209025,-100.742897,030,036,5749,1780,2025-03-14,1720,L8,high,D
35.208755,-100.742891,030,036,5749,1781,2025-03-14,1720,L8,high,D
35.213897,-100.742672,030,036,5750,1762,2025-03-14,1720,L8,high,D
35.213626,-100.742666,030,036,5750,1763,2025-03-14,1720,L8,high,D
35.213356,-100.74266,030,036,5750,1764,2025-03-14,1720,L8,high,D
35.213086,-100.742654,030,036,5750,1765,2025-03-14,1720,L8,high,D
35.212815,-100.742648,030,036,5750,1766,2025-03-14,1720,L8,high,D
35.212545,-100.742643,030,036,5750,1767,2025-03-14,1720,L8,high,D
35.212274,-100.742637,030,036,5750,1768,2025-03-14,1720,L8,high,D
35.212004,-100.742631,030,036,5750,1769,2025-03-14,1720,L8,high,D
35.211734,-100.742625,030,036,5750,1770,2025-03-14,1720,L8,high,D
35.211463,-100.74262,030,036,5750,1771,2025-03-14,1720,L8,high,D
35.211193,-100.742614,030,036,5750,1772,2025-03-14,1720,L8,high,D
35.210922,-100.742608,030,036,5750,1773,2025-03-14,1720,L8,high,D
35.210652,-100.742602,030,036,5750,1774,2025-03-14,1720,L8,high,D
35.210382,-100.742596,030,036,5750,1775,2025-03-14,1720,L8,high,D
35.210111,-100.742591,030,036,5750,1776,2025-03-14,1720,L8,high,D
35.209841,-100.742585,030,036,5750,1777,2025-03-14,1720,L8,high,D
35.209571,-100.742579,030,036,5750,1778,2025-03-14,1720,L8,high,D
35.2093,-100.742573,030,036,5750,1779,2025-03-14,1720,L8,high,D
35.20903,-100.742567,030,036,5750,1780,2025-03-14,1720,L8,high,D
35.213901,-100.742342,030,036,5751,1762,2025-03-14,1720,L8,high,D
35.213631,-100.742336,030,036,5751,1763,2025-03-14,1720,L8,high,D
35.213361,-100.74233,030,036,5751,1764,2025-03-14,1720,L8,high,D
35.21309,-100.742325,030,036,5751,1765,2025-03-14,1720,L8,high,D
35.21282,-100.742319,030,036,5751,1766,2025-03-14,1720,L8,high,D
35.21255,-100.742313,030,036,5751,1767,2025-03-14,1720,L8,high,D
35.212279,-100.742307,030,036,5751,1768,2025-03-14,1720,L8,high,D
35.212009,-100.742302,030,036,5751,1769,2025-03-14,1720,L8,high,D
35.211738,-100.742296,030,036,5751,1770,2025-03-14,1720,L8,high,D
35.211468,-100.74229,030,036,5751,1771,2025-03-14,1720,L8,high,D
35.211198,-100.742284,030,036,5751,1772,2025-03-14,1720,L8,high,D
35.210927,-100.742278,030,036,5751,1773,2025-03-14,1720,L8,high,D
35.210657,-100.742273,030,036,5751,1774,2025-03-14,1720,L8,high,D
35.210386,-100.742267,030,036,5751,1775,2025-03-14,1720,L8,high,D
35.210116,-100.742261,030,036,5751,1776,2025-03-14,1720,L8,high,D
35.209846,-100.742255,030,036,5751,1777,2025-03-14,1720,L8,high,D
35.209575,-100.74225,030,036,5751,1778,2025-03-14,1720,L8,high,D
35.209305,-100.742244,030,036,5751,1779,2025-03-14,1720,L8,high,D
35.213636,-100.742007,030,036,5752,1763,2025-03-14,1720,L8,high,D
35.213365,-100.742001,030,036,5752,1764,2025-03-14,1720,L8,high,D
35.213095,-100.741995,030,036,5752,1765,2025-03-14,1720,L8,high,D
35.212825,-100.741989,030,036,5752,1766,2025-03-14,1720,L8,high,D
35.212554,-100.741984,030,036,5752,1767,2025-03-14,1720,L8,high,D
35.212284,-100.741978,030,036,5752,1768,2025-03-14,1720,L8,high,D
35.212014,-100.741972,030,036,5752,1769,2025-03-14,1720,L8,high,D
35.211743,-100.741966,030,036,5752,1770,2025-03-14,1720,L8,high,D
35.211473,-100.741961,030,036,5752,1771,2025-03-14,1720,L8,high,D
35.211202,-100.741955,030,036,5752,1772,2025-03-14,1720,L8,high,D
35.210932,-100.741949,030,036,5752,1773,2025-03-14,1720,L8,high,D
35.210662,-100.741943,030,036,5752,1774,2025-03-14,1720,L8,high,D
35.210391,-100.741937,030,036,5752,1775,2025-03-14,1720,L8,high,D
35.210121,-100.741932,030,036,5752,1776,2025-03-14,1720,L8,high,D
35.20985,-100.741926,030,036,5752,1777,2025-03-14,1720,L8,high,D
35.20958,-100.74192,030,036,5752,1778,2025-03-14,1720,L8,high,D
35.20931,-100.741914,030,036,5752,1779,2025-03-14,1720,L8,high,D
35.21337,-100.741672,030,036,5753,1764,2025-03-14,1720,L8,high,D
35.2131,-100.741666,030,036,5753,1765,2025-03-14,1720,L8,high,D
35.212829,-100.74166,030,036,5753,1766,2025-03-14,1720,L8,high,D
35.212559,-100.741654,030,036,5753,1767,2025-03-14,1720,L8,high,D
35.212289,-100.741648,030,036,5753,1768,2025-03-14,1720,L8,high,D
35.212018,-100.741643,030,036,5753,1769,2025-03-14,1720,L8,high,D
35.211748,-100.741637,030,036,5753,1770,2025-03-14,1720,L8,high,D
35.211477,-100.741631,030,036,5753,1771,2025-03-14,1720,L8,high,D
35.211207,-100.741625,030,036,5753,1772,2025-03-14,1720,L8,high,D
35.210937,-100.74162,030,036,5753,1773,2025-03-14,1720,L8,high,D
35.210666,-100.741614,030,036,5753,1774,2025-03-14,1720,L8,high,D
35.210396,-100.741608,030,036,5753,1775,2025-03-14,1720,L8,high,D
35.210126,-100.741602,030,036,5753,1776,2025-03-14,1720,L8,high,D
35.209855,-100.741596,030,036,5753,1777,2025-03-14,1720,L8,high,D
35.209585,-100.741591,030,036,5753,1778,2025-03-14,1720,L8,high,D
35.213105,-100.741336,030,036,5754,1765,2025-03-14,1720,L8,high,D
35.212834,-100.741331,030,036,5754,1766,2025-03-14,1720,L8,high,D
35.212564,-100.741325,030,036,5754,1767,2025-03-14,1720,L8,high,D
35.212293,-100.741319,030,036,5754,1768,2025-03-14,1720,L8,high,D
35.212023,-100.741313,030,036,5754,1769,2025-03-14,1720,L8,high,D
35.211753,-100.741307,030,036,5754,1770,2025-03-14,1720,L8,high,D
35.211482,-100.741302,030,036,5754,1771,2025-03-14,1720,L8,high,D
35.211212,-100.741296,030,036,5754,1772,2025-03-14,1720,L8,high,D
35.210941,-100.74129,030,036,5754,1773,2025-03-14,1720,L8,high,D
35.210671,-100.741284,030,036,5754,1774,2025-03-14,1720,L8,high,D
35.210401,-100.741279,030,036,5754,1775,2025-03-14,1720,L8,high,D
35.21013,-100.741273,030,036,5754,1776,2025-03-14,1720,L8,high,D
35.212839,-100.741001,030,036,5755,1766,2025-03-14,1720,L8,high,D
35.212569,-100.740995,030,036,5755,1767,2025-03-14,1720,L8,high,D
35.212298,-100.74099,030,036,5755,1768,2025-03-14,1720,L8,high,D
35.212028,-100.740984,030,036,5755,1769,2025-03-14,1720,L8,high,D
35.211757,-100.740978,030,036,5755,1770,2025-03-14,1720,L8,high,D
35.211487,-100.740972,030,036,5755,1771,2025-03-14,1720,L8,high,D
35.211217,-100.740966,030,036,5755,1772,2025-03-14,1720,L8,high,D
35.210946,-100.740961,030,036,5755,1773,2025-03-14,1720,L8,high,D
35.210676,-100.740955,030,036,5755,1774,2025-03-14,1720,L8,high,D
35.210405,-100.740949,030,036,5755,1775,2025-03-14,1720,L8,high,D
35.212303,-100.74066,030,036,5756,1768,2025-03-14,1720,L8,high,D
35.212032,-100.740654,030,036,5756,1769,2025-03-14,1720,L8,high,D
35.211762,-100.740649,030,036,5756,1770,2025-03-14,1720,L8,high,D
35.211492,-100.740643,030,036,5756,1771,2025-03-14,1720,L8,high,D
35.211221,-100.740637,030,036,5756,1772,2025-03-14,1720,L8,high,D
35.210951,-100.740631,030,036,5756,1773,2025-03-14,1720,L8,high,D
31.241799,-103.150255,030,039,1639,418,2025-03-14,1721,L8,high,D
31.251339,-103.136209,030,039,1683,382,2025-03-14,1721,L8,high,D
31.251605,-103.135888,030,039,1684,381,2025-03-14,1721,L8,high,D
31.284439,-103.104992,030,039,1780,258,2025-03-14,1721,L8,high,D
37.540937,-101.194009,030,034,1876,3659,2025-03-14,1719,L8,medium,D
37.540667,-101.194001,030,034,1876,3660,2025-03-14,1719,L8,high,D
37.158785,-100.764692,030,034,3114,5099,2025-03-14,1719,L8,high,D
25.275599,-104.006969,030,042,2450,6506,2025-03-14,1722,L8,high,D
25.275328,-104.006971,030,042,2450,6507,2025-03-14,1722,L8,high,D
25.275597,-104.006671,030,042,2451,6506,2025-03-14,1722,L8,medium,D
25.275326,-104.006673,030,042,2451,6507,2025-03-14,1722,L8,high,D
25.630771,-103.450688,030,042,4302,5177,2025-03-14,1722,L8,low,D
25.96913,-103.40793,030,042,4430,3926,2025-03-14,1722,L8,high,D
25.968859,-103.407934,030,042,4430,3927,2025-03-14,1722,L8,high,D
25.969127,-103.40763,030,042,4431,3926,2025-03-14,1722,L8,high,D
25.968856,-103.407634,030,042,4431,3927,2025-03-14,1722,L8,high,D
25.818347,-103.389903,030,042,4497,4482,2025-03-14,1722,L8,low,D
25.827194,-103.381704,030,042,4524,4449,2025-03-14,1722,L8,high,D
25.826923,-103.381707,030,042,4524,4450,2025-03-14,1722,L8,high,D
25.897857,-103.379543,030,042,4528,4188,2025-03-14,1722,L8,medium,D
25.898125,-103.37924,030,042,4529,4187,2025-03-14,1722,L8,low,D
25.897854,-103.379244,030,042,4529,4188,2025-03-14,1722,L8,medium,D
25.898121,-103.378941,030,042,4530,4187,2025-03-14,1722,L8,high,D
25.89785,-103.378944,030,042,4530,4188,2025-03-14,1722,L8,high,D
25.497289,-103.331539,030,042,4707,5665,2025-03-14,1722,L8,medium,D
25.497015,-103.331244,030,042,4708,5666,2025-03-14,1722,L8,low,D
25.575516,-103.327469,030,042,4717,5376,2025-03-14,1722,L8,high,D
25.884003,-103.28183,030,042,4855,4235,2025-03-14,1722,L8,high,D
25.883733,-103.281834,030,042,4855,4236,2025-03-14,1722,L8,high,D
25.883462,-103.281838,030,042,4855,4237,2025-03-14,1722,L8,high,D
25.883191,-103.281842,030,042,4855,4238,2025-03-14,1722,L8,high,D
25.883729,-103.281535,030,042,4856,4236,2025-03-14,1722,L8,high,D
25.883458,-103.281539,030,042,4856,4237,2025-03-14,1722,L8,high,D
25.883188,-103.281543,030,042,4856,4238,2025-03-14,1722,L8,high,D
25.824722,-103.216855,030,042,5075,4451,2025-03-14,1722,L8,low,D
25.824451,-103.216859,030,042,5075,4452,2025-03-14,1722,L8,high,D
25.814385,-103.21312,030,042,5088,4489,2025-03-14,1722,L8,high,D
25.814381,-103.212821,030,042,5089,4489,2025-03-14,1722,L8,high,D
25.814378,-103.212522,030,042,5090,4489,2025-03-14,1722,L8,high,D
