latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-24.79087,-57.42915,312.17,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,288.67,0.86,N
-25.67473,-54.93819,313.99,0.48,0.4,2025-03-13,0501,N20,nominal,2.0NRT,285.53,0.2,N
-25.67902,-54.93404,311.07,0.48,0.4,2025-03-13,0501,N20,nominal,2.0NRT,284.47,0.2,N
-26.29167,-57.68502,317.11,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.77,1.24,N
-26.29502,-57.68563,330.88,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.81,2.8,N
-26.18734,-59.04884,301.15,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.6,0.35,N
-25.8506,-61.32195,311.85,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,290.73,1.12,N
-25.85133,-61.31773,316.06,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,291.03,1.63,N
-26.00551,-60.99539,315.99,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,290.77,1.71,N
-26.13997,-61.23212,336.98,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,291.5,3.53,N
-26.14341,-61.23286,344.95,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,293.46,10.93,N
-26.14685,-61.2336,329.54,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,292.44,10.93,N
-26.14758,-61.22942,319.9,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,291.71,9.18,N
-26.15029,-61.23434,329.1,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,290.25,7.22,N
-26.15102,-61.23016,319.66,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,293.65,4.09,N
-26.15446,-61.2309,304.84,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,290.03,4.09,N
-26.74018,-58.35432,310.2,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.47,0.83,N
-26.74306,-58.55845,315.81,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,290.23,1.56,N
-26.28271,-61.38755,320.66,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,287.3,1.72,N
-26.28344,-61.38334,322.88,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,285.08,1.72,N
-26.28417,-61.37911,318.62,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,281.45,2.14,N
-26.28689,-61.38408,326.47,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,282.69,1.72,N
-26.28762,-61.37986,337.42,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,284.79,2.14,N
-26.28616,-61.38829,314.26,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,283.51,1.72,N
-26.28835,-61.37565,308.39,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,285.45,2.14,N
-26.29107,-61.38061,306.07,0.42,0.38,2025-03-13,0501,N20,nominal,2.0NRT,287.76,1.86,N
-26.69888,-59.20874,302.82,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,290.41,0.61,N
-26.89571,-58.42164,333.47,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,290.67,3.6,N
-26.94255,-58.56254,301.99,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,290.33,0.51,N
-26.536,-61.10144,313.97,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,289.48,1.27,N
-26.93644,-58.75689,305.32,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,291.26,0.72,N
-27.31963,-57.2748,329.13,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,289.89,2.9,N
-27.32304,-57.2754,337.34,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,289.83,3.92,N
-27.24764,-57.81836,328.05,0.4,0.37,2025-03-13,0501,N20,nominal,2.0NRT,289.84,2.65,N
-27.33162,-57.26427,309.13,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,289.1,1.16,N
-27.24324,-58.52585,316.04,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.57,1.28,N
-27.4253,-57.31809,323.09,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,289.2,1.67,N
-27.42589,-57.31398,307.95,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,291.64,1.67,N
-27.47071,-56.99821,306.53,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,289.66,0.81,N
-27.4713,-56.99401,318.21,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,290.07,1.51,N
-27.41991,-57.47664,328.27,0.4,0.37,2025-03-13,0501,N20,nominal,2.0NRT,290.08,3.4,N
-27.42669,-57.47787,337.39,0.4,0.37,2025-03-13,0501,N20,nominal,2.0NRT,291.11,7.16,N
-27.4295,-57.48256,338.22,0.4,0.37,2025-03-13,0501,N20,nominal,2.0NRT,290.67,3.93,N
-27.43009,-57.47849,317.53,0.4,0.37,2025-03-13,0501,N20,nominal,2.0NRT,289.89,2.61,N
-27.76175,-55.58662,327.03,0.47,0.4,2025-03-13,0501,N20,nominal,2.0NRT,289.49,2.79,N
-27.33145,-58.8578,303.51,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.79,0.38,N
-27.22696,-59.71316,304.46,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,291.28,0.6,N
-27.22759,-59.70927,303.88,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,292.31,0.61,N
-27.23028,-59.71383,324.18,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,297.58,1.77,N
