"longitude","latitude","year","month","day","date","air_tmax","air_tmax_source","air_tmin","air_tmin_source","elev_m","et_morton_actual","et_morton_actual_source","et_morton_potential","et_morton_potential_source","et_morton_wet","et_morton_wet_source","et_short_crop","et_short_crop_source","et_tall_crop","et_tall_crop_source","evap_comb","evap_comb_source","evap_morton_lake","evap_morton_lake_source","evap_pan","evap_pan_source","evap_syn","evap_syn_source","extracted","mslp","mslp_source","radiation","radiation_source","rainfall","rainfall_source","rh_tmax","rh_tmax_source","rh_tmin","rh_tmin_source","vp","vp_deficit","vp_deficit_source","vp_source"
149.442741126588,-34.0001790097654,2019,11,1,2019-11-01,31.9,25,9.2,25,"692.5 m",2.2,26,9.3,26,5.8,26,6.3,26,8.5,26,7.2,25,5.9,26,7.2,25,8.7,26,2025-04-14,1018.3,25,25.7,42,0.1,25,19.9,26,80.8,26,9.4,24.7,26,25
149.442741126588,-34.0001790097654,2019,11,2,2019-11-02,30.6,25,11.7,25,"692.5 m",2.2,26,7.7,26,5,26,5.4,26,7.1,26,6.5,25,5.1,26,6.5,25,7.2,26,2025-04-14,1016.6,25,21.3,42,0,25,28.7,26,91.7,26,12.6,20.8,26,25
149.442741126588,-34.0001790097654,2019,11,3,2019-11-03,25.5,25,15,25,"692.5 m",0.6,26,4.5,26,2.6,26,3.1,26,4.1,26,3.5,25,2.6,26,3.5,25,3.9,26,2025-04-14,1014.1,25,8.9,42,0,25,46.3,26,88.6,26,15.1,12.8,26,25
149.442741126588,-34.0001790097654,2019,11,4,2019-11-04,22,25,11.4,25,"692.5 m",3.8,26,5,26,4.4,26,3.7,26,4.5,26,6.5,25,4.5,26,6.5,25,4.4,26,2025-04-14,1015,25,20.3,42,19.9,25,52.6,26,100,26,13.9,8.5,26,25
149.442741126588,-34.0001790097654,2019,11,5,2019-11-05,18.1,25,7.3,25,"692.5 m",2.9,26,5.4,26,4.1,26,3.7,26,4.7,26,4.3,25,4.2,26,4.3,25,4.5,26,2025-04-14,1015.2,25,21.4,42,0.2,25,42.4,26,86.1,26,8.8,8.7,26,25
149.442741126588,-34.0001790097654,2019,11,6,2019-11-06,24,25,3.6,25,"692.5 m",4,26,7.4,26,5.7,26,5.2,26,6.7,26,6.7,25,5.9,26,6.7,25,6.6,26,2025-04-14,1013.6,25,28.5,42,0,25,26.5,26,100,26,7.9,13.9,26,25
149.442741126588,-34.0001790097654,2019,11,7,2019-11-07,21.2,25,11.7,25,"692.5 m",4,26,8.1,26,6,26,5.2,26,6.5,26,6.9,25,6.2,26,6.9,25,6,26,2025-04-14,1007.2,25,28.6,42,0,25,36.2,26,66.2,26,9.1,12.6,26,25
149.442741126588,-34.0001790097654,2019,11,8,2019-11-08,21.2,25,11.4,25,"692.5 m",1.1,26,6.3,26,3.7,26,4.1,26,5.4,26,6.3,25,3.8,26,6.3,25,4.8,26,2025-04-14,1003.6,25,17.5,42,0,25,35.4,26,66.1,26,8.9,12.7,26,25
149.442741126588,-34.0001790097654,2019,11,9,2019-11-09,15.3,25,3.5,25,"692.5 m",3.9,26,5.7,26,4.8,26,3.8,26,4.7,26,6.7,25,4.9,26,6.7,25,4.8,26,2025-04-14,1012.4,25,26.2,42,4,25,39.7,26,87.9,26,6.9,7.4,26,25
149.442741126588,-34.0001790097654,2019,11,10,2019-11-10,20,25,6.9,25,"692.5 m",4,26,6.9,26,5.4,26,4.6,26,5.7,26,6.4,25,5.6,26,6.4,25,5.6,26,2025-04-14,1013.3,25,27.3,42,0,25,35.5,26,83.5,26,8.3,10.7,26,25
149.442741126588,-34.0001790097654,2019,11,11,2019-11-11,25.6,25,4.3,25,"692.5 m",5.3,26,6.7,26,6,26,5.1,26,6.3,26,7.1,25,6.1,26,7.1,25,6.4,26,2025-04-14,1015.9,25,28.5,42,0,25,33.8,26,100,26,11.1,12.7,26,25
149.442741126588,-34.0001790097654,2019,11,12,2019-11-12,29.9,25,8.4,25,"692.5 m",0.3,26,8.7,26,4.5,26,5.8,26,8,26,9.4,25,4.6,26,9.4,25,7.8,26,2025-04-14,1009,25,20.5,42,0,25,17.1,26,65.4,26,7.2,23.6,26,25
149.442741126588,-34.0001790097654,2019,11,13,2019-11-13,19.3,25,5.7,25,"692.5 m",3.8,26,7.6,26,5.7,26,4.9,26,6.2,26,6.9,25,5.9,26,6.9,25,6,26,2025-04-14,1013.9,25,29.4,42,0,25,29,26,71,26,6.5,11.6,26,25
149.442741126588,-34.0001790097654,2019,11,14,2019-11-14,24.7,25,5.4,25,"692.5 m",4.2,26,7.9,26,6.1,26,5.5,26,7,26,7.3,25,6.3,26,7.3,25,6.8,26,2025-04-14,1015.6,25,29.4,42,0,25,27,26,93.7,26,8.4,14.8,26,25
149.442741126588,-34.0001790097654,2019,11,15,2019-11-15,26.5,25,8.7,25,"692.5 m",4.1,26,8.5,26,6.3,26,5.8,26,7.4,26,9.8,25,6.5,26,9.8,25,7.2,26,2025-04-14,1011.8,25,29.2,42,0,25,28,26,86.3,26,9.7,16.8,26,25
149.442741126588,-34.0001790097654,2019,11,16,2019-11-16,24.7,25,6.8,25,"692.5 m",3.8,26,6.6,26,5.2,26,4.8,26,6.1,26,6.4,25,5.4,26,6.4,25,6,26,2025-04-14,1015,25,24.9,42,0,25,34.1,26,100,26,10.6,13.1,26,25
149.442741126588,-34.0001790097654,2019,11,17,2019-11-17,24.1,25,6.5,25,"692.5 m",4.4,26,7.8,26,6.1,26,5.4,26,6.8,26,9.7,25,6.3,26,9.7,25,6.6,26,2025-04-14,1015.4,25,29.3,42,0,25,29.7,26,92,26,8.9,14,26,25
149.442741126588,-34.0001790097654,2019,11,18,2019-11-18,26.3,25,6.7,25,"692.5 m",5.2,26,7.5,26,6.3,26,5.5,26,6.8,26,7.3,25,6.5,26,7.3,25,6.8,26,2025-04-14,1018.4,25,29.4,42,0,25,33,26,100,26,11.3,14.2,26,25
149.442741126588,-34.0001790097654,2019,11,19,2019-11-19,31.9,25,8.1,25,"692.5 m",3.7,26,9.7,26,6.7,26,6.8,26,9,26,8.3,25,6.9,26,8.3,25,9,26,2025-04-14,1013.9,25,29.8,42,0,25,20.5,26,89.9,26,9.7,23.8,26,25
149.442741126588,-34.0001790097654,2019,11,20,2019-11-20,32.1,25,10.8,25,"692.5 m",4.8,26,9.3,26,7,26,6.7,26,8.5,26,7.8,25,7.2,26,7.8,25,8.6,26,2025-04-14,1016,25,29.9,42,0,25,27.2,26,100,26,13,22.2,26,25
149.442741126588,-34.0001790097654,2019,11,21,2019-11-21,37.4,25,11.4,25,"692.5 m",3.1,26,11.4,26,7.3,26,7.9,26,10.5,26,8.5,25,7.4,26,8.5,25,11.3,26,2025-04-14,1015.5,25,29.8,42,0,25,17,26,80.9,26,10.9,33.8,26,25
149.442741126588,-34.0001790097654,2019,11,22,2019-11-22,33.2,25,17.6,25,"692.5 m",0.3,26,9.6,26,4.9,26,5.9,26,8.1,26,7,25,5,26,7,25,8.3,26,2025-04-14,1012.9,25,18.7,42,0,25,24,26,60.7,26,12.2,28.6,26,25
149.442741126588,-34.0001790097654,2019,11,23,2019-11-23,32.4,25,13.9,25,"692.5 m",4.3,26,9.8,26,7,26,6.8,26,8.6,26,9.8,25,7.2,26,9.8,25,8.6,26,2025-04-14,1014.5,25,29,42,0,25,28.2,26,86.3,26,13.7,23.6,26,25
149.442741126588,-34.0001790097654,2019,11,24,2019-11-24,27.6,25,13.5,25,"692.5 m",3.3,26,7.2,26,5.3,26,5.1,26,6.4,26,7.6,25,5.4,26,7.6,25,6.2,26,2025-04-14,1017.6,25,22.5,42,0,25,37.6,26,89.9,26,13.9,16.1,26,25
149.442741126588,-34.0001790097654,2019,11,25,2019-11-25,31.1,25,13,25,"692.5 m",3.7,26,8,26,5.8,26,5.8,26,7.3,26,7.6,25,6,26,7.6,25,7.3,26,2025-04-14,1013,25,24.2,42,0,25,32.8,26,98.9,26,14.8,20,26,25
149.442741126588,-34.0001790097654,2019,11,26,2019-11-26,27.4,25,15.6,25,"692.5 m",2.9,26,7.3,26,5.1,26,5,26,6.3,26,8.9,25,5.2,26,8.9,25,5.9,26,2025-04-14,1004.1,25,21,42,1.7,25,39.7,26,81.9,26,14.5,16.1,26,25
149.442741126588,-34.0001790097654,2019,11,27,2019-11-27,25.4,25,3.3,25,"692.5 m",3.7,26,8.7,26,6.2,26,6,26,7.8,26,6.8,25,6.4,26,6.8,25,7.5,26,2025-04-14,1015.3,25,30.6,42,0,25,19.4,26,81.4,26,6.3,16.9,26,25
149.442741126588,-34.0001790097654,2019,11,28,2019-11-28,30.5,25,5.9,25,"692.5 m",3.8,26,9.5,26,6.7,26,6.8,26,8.9,26,8.2,25,6.9,26,8.2,25,8.8,26,2025-04-14,1016.4,25,30.6,42,0,25,19.2,26,90.5,26,8.4,22.1,26,25
149.442741126588,-34.0001790097654,2019,11,29,2019-11-29,32.8,25,12,25,"692.5 m",3.8,26,9.4,26,6.6,26,6.7,26,8.6,26,8.2,25,6.8,26,8.2,25,8.7,26,2025-04-14,1014.6,25,27.8,42,0,25,25.9,26,92,26,12.9,24,26,25
149.442741126588,-34.0001790097654,2019,11,30,2019-11-30,27,25,13.4,25,"692.5 m",0.3,26,7.3,26,3.8,26,4.8,26,6.6,26,5.5,25,3.9,26,5.5,25,6.1,26,2025-04-14,1009.4,25,16.1,42,0,25,27.2,26,63.1,26,9.7,19.4,26,25
149.442741126588,-34.0001790097654,2019,12,1,2019-12-01,23.1,25,5.4,25,"692.5 m",3.7,26,8,26,5.9,26,5.5,26,6.9,26,7.9,25,6.1,26,7.9,25,7,26,2025-04-14,1005.5,25,29.1,42,0.4,25,25.1,26,79.2,26,7.1,14.4,26,25
149.442741126588,-34.0001790097654,2019,12,2,2019-12-02,13.9,25,7,25,"692.5 m",2.1,26,3.2,26,2.7,26,2.4,26,2.9,26,4.9,25,2.7,26,4.9,25,2.8,26,2025-04-14,994.5,25,12.9,42,5.5,25,59.2,26,93.9,26,9.4,4.8,26,25
149.442741126588,-34.0001790097654,2019,12,3,2019-12-03,21.8,25,6.9,25,"692.5 m",4.5,26,7.9,26,6.2,26,5.3,26,6.6,26,6.9,25,6.4,26,6.9,25,6.9,26,2025-04-14,1005.9,25,30.3,42,2.8,25,31,26,81.5,26,8.1,12.6,26,25
149.442741126588,-34.0001790097654,2019,12,4,2019-12-04,24.1,25,10.1,25,"692.5 m",4.6,26,8.9,26,6.8,26,5.9,26,7.3,26,7.7,25,7,26,7.7,25,7.4,26,2025-04-14,1009.5,25,31.3,42,0,25,30.3,26,73.7,26,9.1,15.2,26,25
149.442741126588,-34.0001790097654,2019,12,5,2019-12-05,28.8,25,8.3,25,"692.5 m",5.2,26,8.8,26,7,26,6.3,26,7.9,26,10.9,25,7.2,26,10.9,25,8.1,26,2025-04-14,1010.4,25,31.2,42,0,25,28.3,26,100,26,11.2,18.1,26,25
149.442741126588,-34.0001790097654,2019,12,6,2019-12-06,27.9,25,12.6,25,"692.5 m",4.1,26,9.8,26,7,26,6.5,26,8.2,26,9.9,25,7.2,26,9.9,25,8.1,26,2025-04-14,1007.3,25,30.6,42,0,25,27.4,26,70.6,26,10.3,19.7,26,25
149.442741126588,-34.0001790097654,2019,12,7,2019-12-07,28.4,25,7.9,25,"692.5 m",3.6,26,9.4,26,6.5,26,6.4,26,8.3,26,9.4,25,6.7,26,9.4,25,8.3,26,2025-04-14,1012.4,25,30,42,0,25,21.7,26,78.9,26,8.4,20.2,26,25
149.442741126588,-34.0001790097654,2019,12,8,2019-12-08,29.6,25,9.1,25,"692.5 m",4.6,26,8,26,6.3,26,6,26,7.5,26,8.8,25,6.5,26,8.8,25,7.6,26,2025-04-14,1017,25,27.8,42,0,25,30.9,26,100,26,12.8,17.9,26,25
149.442741126588,-34.0001790097654,2019,12,9,2019-12-09,34.3,25,13.7,25,"692.5 m",4.6,26,9.8,26,7.2,26,7,26,8.9,26,8.6,25,7.3,26,8.6,25,9,26,2025-04-14,1019.6,25,28.8,42,0,25,27.9,26,96.4,26,15.1,25.3,26,25
149.442741126588,-34.0001790097654,2019,12,10,2019-12-10,37.9,25,12.1,25,"692.5 m",2.3,26,11.5,26,6.9,26,7.9,26,10.6,26,9.8,25,7.1,26,9.8,25,11,26,2025-04-14,1014,25,28.2,42,0,25,16.1,26,75.1,26,10.6,35.5,26,25
149.442741126588,-34.0001790097654,2019,12,11,2019-12-11,33.9,25,12.6,25,"692.5 m",4.2,26,9.8,26,7,26,7,26,9,26,8.5,25,7.2,26,8.5,25,9.1,26,2025-04-14,1013.7,25,28.8,42,0,25,25.7,26,93.3,26,13.6,25.5,26,25
149.442741126588,-34.0001790097654,2019,12,12,2019-12-12,29.9,25,11.6,25,"692.5 m",4.3,26,8.3,26,6.3,26,6,26,7.5,26,7.3,25,6.5,26,7.3,25,7.6,26,2025-04-14,1011.9,25,27.1,42,0,25,32,26,98.9,26,13.5,18.8,26,25
149.442741126588,-34.0001790097654,2019,12,13,2019-12-13,28,25,11.1,25,"692.5 m",4.5,26,8.1,26,6.3,26,5.8,26,7.2,26,6.5,25,6.5,26,6.5,25,7.3,26,2025-04-14,1013.6,25,27.7,42,0,25,33.3,26,95.4,26,12.6,16.8,26,25
149.442741126588,-34.0001790097654,2019,12,14,2019-12-14,28.9,25,10,25,"692.5 m",4.5,26,9.4,26,7,26,6.5,26,8.3,26,10.1,25,7.2,26,10.1,25,8.3,26,2025-04-14,1011.3,25,30.9,42,0,25,26.1,26,84.8,26,10.4,19.7,26,25
149.442741126588,-34.0001790097654,2019,12,15,2019-12-15,30.4,25,10.8,25,"692.5 m",2.7,26,8.5,26,5.6,26,6,26,7.8,26,9.1,25,5.8,26,9.1,25,7.6,26,2025-04-14,1010.5,25,24.4,42,0,25,25.8,26,86.5,26,11.2,21.4,26,25
149.442741126588,-34.0001790097654,2019,12,16,2019-12-16,31.1,25,13.6,25,"692.5 m",3.6,26,11.2,26,7.4,26,7.3,26,9.4,26,9.4,25,7.6,26,9.4,25,9.3,26,2025-04-14,1010.5,25,31.6,42,0.6,25,21.2,26,61.7,26,9.6,25.5,26,25
149.442741126588,-34.0001790097654,2019,12,17,2019-12-17,31.8,25,11.2,25,"692.5 m",4.3,26,9.4,26,6.9,26,6.7,26,8.6,26,8.1,25,7.1,26,8.1,25,8.6,26,2025-04-14,1017.8,25,29.3,42,0,25,26.4,26,93.3,26,12.4,22.5,26,25
149.442741126588,-34.0001790097654,2019,12,18,2019-12-18,36.4,25,11.8,25,"692.5 m",3.9,26,10.9,26,7.4,26,7.7,26,10.1,26,8.2,25,7.6,26,8.2,25,10.4,26,2025-04-14,1019,25,30.3,42,0,25,20.4,26,89.6,26,12.4,30.6,26,25
149.442741126588,-34.0001790097654,2019,12,19,2019-12-19,38,25,14.7,25,"692.5 m",1.5,26,12.1,26,6.8,26,7.8,26,10.6,26,11,25,6.9,26,11,25,11,26,2025-04-14,1016.4,25,26.9,42,1.7,25,15.5,26,61.6,26,10.3,37.7,26,25
149.442741126588,-34.0001790097654,2019,12,20,2019-12-20,37.3,25,14,25,"692.5 m",1,26,13.1,26,7.1,26,8.2,26,11.1,26,7.8,25,7.3,26,7.8,25,11.4,26,2025-04-14,1018.5,25,29.1,42,5,25,11.4,26,45.7,26,7.3,38.9,26,25
149.442741126588,-34.0001790097654,2019,12,21,2019-12-21,41.7,25,14.3,25,"692.5 m",2.7,26,11.8,26,7.3,26,8.3,26,11.2,26,12.5,25,7.4,26,12.5,25,12.1,26,2025-04-14,1014.6,25,27.3,42,0,25,17.7,26,87.8,26,14.3,41.5,26,25
149.442741126588,-34.0001790097654,2019,12,22,2019-12-22,24.9,25,14.8,25,"692.5 m",2.2,26,7,26,4.6,26,4.7,26,6,26,6.1,25,4.7,26,6.1,25,5.5,26,2025-04-14,1017.9,25,19.9,42,0,25,39.1,26,73.1,26,12.3,14.7,26,25
149.442741126588,-34.0001790097654,2019,12,23,2019-12-23,30.7,25,12,25,"692.5 m",3.8,26,8.9,26,6.3,26,6.3,26,8,26,6,25,6.5,26,6,25,7.9,26,2025-04-14,1018.5,25,27.1,42,0,25,28.8,26,90.6,26,12.7,21,26,25
149.442741126588,-34.0001790097654,2019,12,24,2019-12-24,30.7,25,14.4,25,"692.5 m",3.6,26,7.8,26,5.7,26,5.6,26,7.1,26,6.4,25,5.8,26,6.4,25,7,26,2025-04-14,1013,25,23.2,42,0,25,35.6,26,95.8,26,15.7,19.2,26,25
149.442741126588,-34.0001790097654,2019,12,25,2019-12-25,31,25,15.8,25,"692.5 m",3.6,26,8.4,26,6,26,5.9,26,7.4,26,7.2,25,6.2,26,7.2,25,7.2,26,2025-04-14,1015.9,25,24.1,42,0,25,34.9,26,87.5,26,15.7,20.4,26,25
149.442741126588,-34.0001790097654,2019,12,26,2019-12-26,34.3,25,14.2,25,"692.5 m",3.6,26,9.6,26,6.6,26,6.8,26,8.7,26,8.3,25,6.8,26,8.3,25,8.8,26,2025-04-14,1018,25,26.4,42,0,25,26.8,26,89.6,26,14.5,26.2,26,25
149.442741126588,-34.0001790097654,2019,12,27,2019-12-27,35.6,25,15.1,25,"692.5 m",2.5,26,10.1,26,6.3,26,6.9,26,9.1,26,8.6,25,6.4,26,8.6,25,9.2,26,2025-04-14,1019,25,24.7,42,0,25,23.4,26,79.3,26,13.6,30,26,25
149.442741126588,-34.0001790097654,2019,12,28,2019-12-28,37.5,25,14.4,25,"692.5 m",2.7,26,11.2,26,6.9,26,7.6,26,10.1,26,9.5,25,7.1,26,9.5,25,10.4,26,2025-04-14,1018.6,25,27.3,42,0,25,19.7,26,77.5,26,12.7,34.1,26,25
149.442741126588,-34.0001790097654,2019,12,29,2019-12-29,36.2,25,17.3,25,"692.5 m",0.9,26,11.3,26,6.1,26,7.1,26,9.6,26,8.3,25,6.2,26,8.3,25,9.6,26,2025-04-14,1017.8,25,23.4,42,0,25,19,26,57.8,26,11.4,34.8,26,25
149.442741126588,-34.0001790097654,2019,12,30,2019-12-30,37.6,25,16.3,25,"692.5 m",2.5,26,11.6,26,7,26,7.7,26,10.2,26,11.1,25,7.2,26,11.1,25,10.5,26,2025-04-14,1015.6,25,27.2,42,0,25,20,26,70.2,26,13,35.3,26,25
149.442741126588,-34.0001790097654,2019,12,31,2019-12-31,38.2,25,18.1,25,"692.5 m",0,26,12.6,26,6.3,26,7.6,26,10.5,26,10.2,25,6.4,26,10.2,25,10.8,26,2025-04-14,1010,25,23.8,42,0,25,14.3,26,46.2,26,9.6,41.2,26,25
149.442741126588,-34.0001790097654,2020,1,1,2020-01-01,35.8,25,15.4,25,"692.5 m",2.3,26,10.8,26,6.5,26,7.2,26,9.5,26,8.2,25,6.7,26,8.2,25,9.4,26,2025-04-14,1012.6,25,25.8,42,0,25,21.3,26,71.5,26,12.5,31.7,26,25
149.442741126588,-34.0001790097654,2020,1,2,2020-01-02,35.4,25,14.5,25,"692.5 m",4.6,26,10.1,26,7.3,26,7.2,26,9.2,26,7.5,25,7.5,26,7.5,25,9.2,26,2025-04-14,1017.1,25,28.9,42,0,25,27.5,26,95.8,26,15.8,27.1,26,25
149.442741126588,-34.0001790097654,2020,1,3,2020-01-03,38.2,25,16.6,25,"692.5 m",4.8,26,11.4,26,8.1,26,8,26,10.2,26,10.5,25,8.3,26,10.5,25,10.4,26,2025-04-14,1015.3,25,30.6,42,0,25,25.1,26,89,26,16.8,32.9,26,25
149.442741126588,-34.0001790097654,2020,1,4,2020-01-04,41.5,25,19.4,25,"692.5 m",3.5,26,13.3,26,8.4,26,8.7,26,11.4,26,14.2,25,8.6,26,14.2,25,12.1,26,2025-04-14,1011.3,25,30.4,42,0,25,19.7,26,69.7,26,15.7,43.6,26,25
149.442741126588,-34.0001790097654,2020,1,5,2020-01-05,33.4,25,20.2,25,"692.5 m",0.1,26,10.7,26,5.4,26,6.5,26,8.9,26,8.9,25,5.5,26,8.9,25,8.3,26,2025-04-14,1014.6,25,20.4,42,0,25,20.6,26,44.8,26,10.6,32.1,26,25
149.442741126588,-34.0001790097654,2020,1,6,2020-01-06,27.8,25,13.8,25,"692.5 m",2.1,26,7.4,26,4.7,26,5.1,26,6.6,26,3,25,4.8,26,3,25,6.1,26,2025-04-14,1017.7,25,20,42,0.4,25,33.7,26,79.9,26,12.6,17.8,26,25
149.442741126588,-34.0001790097654,2020,1,7,2020-01-07,33.9,25,16.6,25,"692.5 m",4,26,8.1,26,6.1,26,5.9,26,7.4,26,5.8,25,6.2,26,5.8,25,7.4,26,2025-04-14,1014.1,25,22.8,42,2.2,25,36.3,26,100,26,19.2,22.2,26,25
149.442741126588,-34.0001790097654,2020,1,8,2020-01-08,34.4,25,18.4,25,"692.5 m",4.3,26,9.2,26,6.8,26,6.4,26,8.1,26,7.3,25,6.9,26,7.3,25,8,26,2025-04-14,1014.3,25,25.2,42,1.4,25,35.3,26,90.8,26,19.2,24.2,26,25
149.442741126588,-34.0001790097654,2020,1,9,2020-01-09,29.6,25,17.2,25,"692.5 m",5.3,26,9,26,7.1,26,6.3,26,7.6,26,6.1,25,7.3,26,6.1,25,7.4,26,2025-04-14,1015.4,25,28.7,42,0,25,40.3,26,85.2,26,16.7,17.9,26,25
149.442741126588,-34.0001790097654,2020,1,10,2020-01-10,38.6,25,16.4,25,"692.5 m",5.6,26,10.9,26,8.2,26,7.8,26,9.9,26,13.1,25,8.4,26,13.1,25,10.2,26,2025-04-14,1011.4,25,30.4,42,0,25,27.9,26,100,26,19.1,31.3,26,25
149.442741126588,-34.0001790097654,2020,1,11,2020-01-11,28.8,25,15.3,25,"692.5 m",4.5,26,8.5,26,6.5,26,5.9,26,7.3,26,8.3,25,6.7,26,8.3,25,7.1,26,2025-04-14,1011,25,27.1,42,0,25,37.6,26,85.8,26,14.9,17.6,26,25
149.442741126588,-34.0001790097654,2020,1,12,2020-01-12,23.1,25,13.5,25,"692.5 m",4.2,26,6.6,26,5.4,26,4.7,26,5.6,26,3.2,25,5.6,26,3.2,25,5.6,26,2025-04-14,1015.4,25,24.2,42,0,25,47.8,26,87.3,26,13.5,10.9,26,25
149.442741126588,-34.0001790097654,2020,1,13,2020-01-13,28.3,25,13,25,"692.5 m",4.6,26,8.9,26,6.8,26,6.2,26,7.7,26,6.3,25,7,26,6.3,25,7.6,26,2025-04-14,1017.4,25,29.2,42,0,25,32.8,26,84.2,26,12.6,18.1,26,25
149.442741126588,-34.0001790097654,2020,1,14,2020-01-14,31.6,25,14,25,"692.5 m",3.3,26,8.1,26,5.7,26,5.8,26,7.4,26,6.6,25,5.8,26,6.6,25,7.2,26,2025-04-14,1016,25,23,42,0,25,32.5,26,94.5,26,15.1,21,26,25
149.442741126588,-34.0001790097654,2020,1,15,2020-01-15,31.4,25,15.2,25,"692.5 m",2.1,26,8.1,26,5.1,26,5.5,26,7.2,26,7.2,25,5.2,26,7.2,25,6.9,26,2025-04-14,1012.8,25,20.3,42,0,25,31.1,26,82.8,26,14.3,22.1,26,25
149.442741126588,-34.0001790097654,2020,1,16,2020-01-16,27.4,25,17.2,25,"692.5 m",1.6,26,3.8,26,2.7,26,2.7,26,3.5,26,4.4,25,2.7,26,4.4,25,3.4,26,2025-04-14,1007.5,25,8.6,42,7.4,25,55.6,26,100,26,20.3,11.1,26,25
149.442741126588,-34.0001790097654,2020,1,17,2020-01-17,22.7,25,15.2,25,"692.5 m",2.9,26,4.3,26,3.6,26,3.1,26,3.7,26,3.7,25,3.7,26,3.7,25,3.6,26,2025-04-14,1008.3,25,13.6,42,16,25,60.2,26,96.2,26,16.6,8,26,25
149.442741126588,-34.0001790097654,2020,1,18,2020-01-18,23.7,25,16.1,25,"692.5 m",2.7,26,5.1,26,3.9,26,3.7,26,4.5,26,3.8,25,4,26,3.8,25,4.2,26,2025-04-14,1009.2,25,16,42,0.1,25,55.3,26,88.6,26,16.2,9.9,26,25
149.442741126588,-34.0001790097654,2020,1,19,2020-01-19,27.3,25,15.8,25,"692.5 m",1.9,26,5.6,26,3.8,26,3.9,26,5.1,26,5.5,25,3.8,26,5.5,25,4.7,26,2025-04-14,1007.4,25,14.5,42,0,25,44.9,26,90.9,26,16.3,14.3,26,25
149.442741126588,-34.0001790097654,2020,1,20,2020-01-20,27,25,15.3,25,"692.5 m",5.3,26,6.1,26,5.7,26,4.7,26,5.4,26,6.7,25,5.8,26,6.7,25,5.6,26,2025-04-14,1002.5,25,23.4,42,9.5,25,53.6,26,100,26,19.1,10.9,26,25
149.442741126588,-34.0001790097654,2020,1,21,2020-01-21,26.8,25,13.5,25,"692.5 m",4.8,26,7.2,26,6,26,5.2,26,6.3,26,6.6,25,6.2,26,6.6,25,6.3,26,2025-04-14,1007.5,25,25.8,42,9.6,25,43.4,26,98.9,26,15.3,13.6,26,25
149.442741126588,-34.0001790097654,2020,1,22,2020-01-22,33.4,25,12.2,25,"692.5 m",5.4,26,9.3,26,7.4,26,6.8,26,8.5,26,8.8,25,7.6,26,8.8,25,8.7,26,2025-04-14,1010.4,25,30.1,42,0,25,29.9,26,100,26,15.4,22.6,26,25
149.442741126588,-34.0001790097654,2020,1,23,2020-01-23,34.8,25,16.6,25,"692.5 m",0.7,26,9.5,26,5.1,26,6.1,26,8.3,26,10.2,25,5.2,26,10.2,25,8.1,26,2025-04-14,1002.3,25,19.2,42,0,25,23.4,26,68.9,26,13,30,26,25
149.442741126588,-34.0001790097654,2020,1,24,2020-01-24,29,25,16.1,25,"692.5 m",4.8,26,8.6,26,6.7,26,6,26,7.3,26,6.9,25,6.8,26,6.9,25,7.2,26,2025-04-14,1009.8,25,27.5,42,0.4,25,38.9,26,85.3,26,15.6,17.6,26,25
149.442741126588,-34.0001790097654,2020,1,25,2020-01-25,31.5,25,16.3,25,"692.5 m",4.5,26,7.2,26,5.8,26,5.3,26,6.5,26,5.6,25,5.9,26,5.6,25,6.5,26,2025-04-14,1013.3,25,22.6,42,0,25,42.6,26,100,26,19.7,17.4,26,25
149.442741126588,-34.0001790097654,2020,1,26,2020-01-26,33.1,25,18,25,"692.5 m",5,26,7.6,26,6.3,26,5.6,26,6.8,26,7.9,25,6.4,26,7.9,25,6.9,26,2025-04-14,1012.7,25,23.5,42,0,25,43.7,26,100,26,22.1,18.7,26,25
149.442741126588,-34.0001790097654,2020,1,27,2020-01-27,35.4,25,18.8,25,"692.5 m",5.8,26,9.9,26,7.8,26,7,26,8.6,26,7.7,25,8,26,7.7,25,8.7,26,2025-04-14,1014,25,28.9,42,0,25,36,26,95.4,26,20.7,24.9,26,25
149.442741126588,-34.0001790097654,2020,1,28,2020-01-28,34.8,25,18.9,25,"692.5 m",5.1,26,8,26,6.5,26,5.9,26,7.2,26,9.2,25,6.7,26,9.2,25,7.3,26,2025-04-14,1012.5,25,23.5,42,0,25,42.1,26,100,26,23.4,21.1,26,25
149.442741126588,-34.0001790097654,2020,1,29,2020-01-29,34.8,25,17.3,25,"692.5 m",6.2,26,9.5,26,7.9,26,6.9,26,8.4,26,8.3,25,8,26,8.3,25,8.5,26,2025-04-14,1015,25,29.5,42,0,25,36.9,26,100,26,20.5,23,26,25
149.442741126588,-34.0001790097654,2020,1,30,2020-01-30,37.1,25,15.5,25,"692.5 m",4.2,26,10.9,26,7.5,26,7.5,26,9.7,26,8,25,7.7,26,8,25,9.9,26,2025-04-14,1016.1,25,29.1,42,0,25,24.7,26,88.6,26,15.6,31.1,26,25
149.442741126588,-34.0001790097654,2020,1,31,2020-01-31,40.7,25,17.6,25,"692.5 m",4.2,26,10.9,26,7.5,26,7.7,26,10,26,9.4,25,7.7,26,9.4,25,10.6,26,2025-04-14,1015.1,25,27,42,0,25,25.7,26,97.9,26,19.7,36.3,26,25
