lat,lon
-31.562663331490505,123.99558822688192
-31.591516533825516,124.05860933954183
-31.53868144903025,123.98834580503883
-31.319632647629824,123.7493878572799
-31.48996825028285,124.06258789291975
-31.08329820367689,123.56888156039798
-31.28558693949429,123.85576880129965
-31.031464634995736,123.53936090381475
-31.29886262442765,123.92784257493916
-31.130265855924694,123.66298529914602
-31.26455520924144,123.94706121775067
-31.241905653584528,123.9968021398668
-31.246568797396243,124.0683767298669
-31.18603536179038,124.13564310129284
-31.083625229346804,124.15526224618814
-22.392591025748285,117.29249163135245
-22.37460461390309,117.31136738152655
-22.999632425523636,118.7415180748601
-28.654860083183895,127.85601905942413
-28.63387593603116,127.85776758790267
-28.66585177931151,127.90245247058677
-28.63387593603116,127.91924559634869
-37.53714979940298,143.47229228258385
-27.271405238757595,128.7470207601634
-27.15179559998706,128.72657128456711
-27.308277383040245,128.90356459814836
-27.72556213784878,130.76917934867524
-27.716568931926187,130.82442640611956
-16.48855133756283,123.73010476451171
-16.416106067630807,123.82558637880746
-16.195147994338075,124.92928638898195
-15.46332586238668,125.48659670448183
-15.886006540748776,127.27073878876935
-15.18003987582485,126.90550343094459
-15.126080640289262,126.89643099531027
-15.18003987582485,126.92879929011727
-15.084711893045313,126.91641059830167
-15.581736407034212,128.68009505807947
-14.460583402017026,131.3279593021309
-12.365166422051738,132.75614021238385
-29.49722370460055,149.02983572517775
-11.920002728883148,133.38000579567577
-30.751775930802943,152.14413920184606
-30.840209122375157,152.31035197806023
-12.1088600532577,133.78173183636864
-27.959385491836326,148.11572337527923
-11.978458567380033,133.83170344418767
-11.972463096764972,133.85937698962394
-15.98942840885865,136.41083793993144
-12.1088600532577,134.26002007000375
-15.715135628219418,136.4544170908706
-15.773591466716304,136.4889987077324
-15.742115245987211,136.4865294375087
-12.077383832528607,134.3499808384574
-12.284227568748356,134.95172880731636
-29.931895324192784,152.31235251690325
-30.07278888364681,152.6326910594583
-29.82097911781407,152.2778147032644
-29.838965529659266,152.3363306703836
-29.82997232373667,152.35371852506967
-29.78950289708498,152.2920771892051
-29.23711251791619,151.4877612420034
-29.569169351981333,152.3309104179351
-29.54443803569419,152.32980853703555
-29.53319652829094,152.35938613931657
-29.53319652829094,152.38005850679968
-12.922745189252801,136.2295607028781
-12.910754248022666,136.26300366948863
-12.976704424788387,136.3328960972481
-12.96321461590449,136.35780290859785
-11.888526508154055,135.82756983108854
-29.285883365419505,152.43147054934477
-12.918248586291503,136.3839625305317
-12.954221409981894,136.41747445145242
-12.756370879684741,136.43449496025355
-12.805833512259031,136.46121613341955
-12.527044128658497,136.51474444381014
-12.43711206943252,136.58704054300946
-12.450601878316416,136.61255659047208
-12.545030540503692,136.6624712543199
-12.47308489312291,136.63361466746204
-12.450601878316416,136.6355810897
-12.127745785695172,136.50199889508178
-12.084378548246185,136.50456942276617
-12.059397420683412,136.5265823618506
-12.104363450296402,136.57098041966918
-12.360669819090438,136.84159605769182
-22.62641437973583,145.56090630453986
-28.11226999252049,152.4200593669313
-27.932405874068532,152.36411152899655
-26.949148693197834,152.6333170840108
-26.31962427861599,153.02866669518355
-26.304635602078328,153.03228013716233
-26.29564239615573,153.04047152247728
-19.856506955575703,145.94371838435282
-15.521781700883567,143.75063731302714
-15.45882925942538,143.77218675319776
-15.431849641657587,143.80946001151256
-15.54876131865136,143.86280381761546
-15.553257921612657,143.90795347166676
-15.50379528903837,144.14875556326257
-12.581003364194085,142.73548981879063
-12.554023746426292,142.76350328003565
-12.949724807020594,143.22058725710616
-13.00368404255618,143.26090235266926
-11.580509205305079,142.5243177991103
-12.934736130482937,143.45496412921142
-12.96321461590449,143.47289793476398
-12.909255380368904,143.44186520213452
-34.12872475473842,116.06167465000236
-34.26362284357738,116.38352292706739
-34.265871145058036,116.41655953852467
-34.929120081849625,117.50069894664982
-33.66107804676333,115.89699032410348
-33.472220722388776,115.96721268513056
-32.950614778878105,116.46771325781805
-32.42001562944483,116.03340549875345
-32.43800204129003,116.05654997914597
-32.33458017318016,116.1046924870082
-31.484722213494663,115.66999521539275
-31.92838703900949,122.89327123866164
-23.73257870821536,114.6595292089761
-23.73257870821536,114.67917717256275
-31.57015766975934,123.9826833021388
-31.58364747864324,124.01646201417576
-31.53868144903025,123.97779395620756
-31.3408309187331,123.7373996183195
-31.304858095042707,123.74275915141095
-31.300361492081407,123.76579801160955
-31.466735801649467,124.01948974534817
-31.263889045839775,123.79889222579529
-31.093517755861658,123.56116760296203
-31.139982653128406,123.6286740155538
-31.142980388435944,123.65710003840856
-31.13398718251335,123.6768940371245
-31.259892065429717,123.99412430995169
-31.259892065429717,124.02042570032478
-31.151973594358548,124.04713914422231
-31.124993976590755,124.08539342637357
-31.16096680028114,124.1745164124188
-31.081921253487785,124.17171677828965
-22.392591025748285,117.31680823208187
-22.37460461390309,117.33081814727018
-42.177644055463446,147.03832416705595
-23.006826990261715,118.65502986510118
-23.022115440330133,118.69779382869848
-22.98614261663974,118.70523370179671
-23.014920875592072,118.73640796066543
-22.98614261663974,118.73942471170331
-20.387106105008975,118.96200474802373
-28.660855553798953,127.85479043227527
-28.62815298680769,127.85452157732215
-20.063350691795456,120.6868927999891
-27.257915429873698,128.7075536685824
-27.29208961237957,128.93131926749678
-27.140004507777423,128.74330681232263
-27.716568931926187,130.80918814660924
